simulation,dem_seats,dem_control,national_error
391,20.0,1,-0.8872500277987777
392,21.0,1,-2.0594254263106233
393,21.0,1,2.2810526505543427
394,22.0,1,0.5519259380060126
395,21.0,1,-0.7479262191499676
396,19.0,1,-1.797196466487701
397,18.0,1,-5.978426159917966
398,22.0,1,0.8113988184825673
399,20.0,1,-2.140291399131665
400,19.0,1,-2.4463151780578474
401,23.0,1,5.649121397129169
402,21.0,1,-0.29575592418287505
403,20.0,1,-2.236073109531435
404,22.0,1,1.3851929659785869
405,21.0,1,-0.27610230239129324
406,21.0,1,-0.5182023710992973
407,23.0,1,7.008164187421423
408,22.0,1,2.5263779944431923
409,23.0,1,3.246856195148096
410,23.0,1,3.498336207547271
411,19.0,1,-2.9728749056344586
412,23.0,1,1.104038691300679
413,22.0,1,1.2526711176745657
414,23.0,1,0.9397722690256561
415,19.0,1,-2.8612027680189893
416,20.0,1,-1.7328115903288885
417,23.0,1,2.3212281628718654
418,22.0,1,0.7849913744126197
419,20.0,1,-1.4477402405945603
420,23.0,1,9.166275396246494
421,23.0,1,2.2794307558568843
422,23.0,1,3.6378312029263364
423,22.0,1,2.4409912816856005
424,20.0,1,-1.3355315177118436
425,19.0,1,-2.9517260824979097
426,21.0,1,-0.15398343261169092
427,21.0,1,0.049287985433179235
428,23.0,1,4.62106442984214
429,22.0,1,-1.2646369763222751
430,21.0,1,-1.5899064477084521
431,23.0,1,5.820019766026928
432,22.0,1,-0.5218702518897242
433,24.0,1,6.968819712045827
434,22.0,1,1.9779466165693984
435,21.0,1,0.5295945966935212
436,20.0,1,-0.873721074328251
437,19.0,1,-1.8713106329495208
438,23.0,1,3.6456563576607026
439,22.0,1,0.9174494722751074
440,20.0,1,-0.8983595366292942
441,18.0,1,-4.253859992787951
442,19.0,1,-2.8909555639047855
443,22.0,1,-0.6332178317805942
444,19.0,1,-3.5635892941932545
445,22.0,1,2.535413501587996
446,22.0,1,1.7960283524847915
447,19.0,1,-3.3553639675970293
448,22.0,1,4.245456235571604
449,23.0,1,2.615992648724282
450,23.0,1,4.774811562304037
451,21.0,1,-0.5731855500508972
452,18.0,1,-2.3250814751591817
453,19.0,1,-5.085793687818642
454,23.0,1,1.712290501928333
455,21.0,1,-1.4123545165275226
456,20.0,1,-1.5807617336978255
457,22.0,1,0.5351507345187451
458,22.0,1,2.39214013400166
459,20.0,1,1.599118351329451
460,23.0,1,4.121101106189938
461,23.0,1,1.648860149505278
462,23.0,1,4.407735787422126
463,22.0,1,0.28624582826791195
464,19.0,1,-2.828336465862214
465,19.0,1,-3.0937220036188444
466,20.0,1,0.04230106065171107
467,20.0,1,-3.6639657728616437
468,22.0,1,2.364050737926443
469,21.0,1,-0.7122355039677307
470,23.0,1,1.4564509942078805
471,22.0,1,1.6837869463024702
472,22.0,1,2.374797786123811
473,20.0,1,-2.309220626088341
474,23.0,1,6.962972983060999
475,20.0,1,-1.359299663923537
476,22.0,1,0.8742260781744797
477,19.0,1,-2.6102568546045735
478,23.0,1,6.231969690546653
479,19.0,1,-3.070957946800488
480,21.0,1,-0.32824189021381717
481,20.0,1,-0.9503212595810677
482,18.0,1,-5.424614161101368
483,19.0,1,-1.448723167994951
484,23.0,1,1.190059881386901
485,21.0,1,-0.7252066536571956
486,23.0,1,4.378181382378663
487,23.0,1,2.4158757990178636
488,20.0,1,-0.4471393169280029
489,19.0,1,-2.412108887689296
490,23.0,1,7.996832803994317
491,21.0,1,-0.38631247691102394
492,20.0,1,-1.3633518027242977
493,23.0,1,2.3216056058555514
494,23.0,1,4.9712226296022
495,21.0,1,-1.4632067697393032
496,20.0,1,-0.1330791692814899
497,23.0,1,3.2956243804630825
498,22.0,1,0.004525523656644571
499,21.0,1,-0.6868528209092066
500,21.0,1,-0.6760207868010156
501,22.0,1,1.6207000866496293
502,21.0,1,2.84545215445463
503,21.0,1,0.04224222256212789
504,23.0,1,2.7879775535207516
505,20.0,1,-1.55146453265562
506,22.0,1,2.268019546217646
507,19.0,1,-5.125656234654976
508,23.0,1,4.827260864881545
509,19.0,1,-1.6518029528212503
510,19.0,1,-2.780495423502178
511,21.0,1,-1.9440280146758917
512,23.0,1,2.6719114159099773
513,21.0,1,0.669372983204618
514,18.0,1,-4.726689678784587
515,19.0,1,-4.079453006353526
516,23.0,1,4.43654092964478
517,20.0,1,-1.2850599050232927
518,20.0,1,-2.2253744336388728
519,22.0,1,1.1813276873618095
520,23.0,1,2.756861492017098
521,19.0,1,-1.2770933912817675
522,23.0,1,3.5806278037886208
523,21.0,1,0.21834191589064683
524,21.0,1,-0.15599675654544612
525,20.0,1,-1.4541122647377829
526,22.0,1,1.9531739555017493
527,23.0,1,1.7430703016099227
528,23.0,1,2.512360677539968
529,22.0,1,2.4980809039635816
530,21.0,1,-0.6534828632463737
531,20.0,1,-1.2535649640307487
532,20.0,1,-2.5081285489303253
533,23.0,1,3.7525520457527963
534,22.0,1,3.5915952275770966
535,23.0,1,6.624920389357019
536,19.0,1,-2.124767537182365
537,23.0,1,3.157002701821217
538,22.0,1,1.202520326696388
539,21.0,1,-0.8118938383909274
540,19.0,1,-3.4136208881297336
541,22.0,1,4.075637958970728
542,24.0,1,9.008354555861942
543,20.0,1,-1.4967043624760867
544,21.0,1,0.5515935816582861
545,18.0,1,-4.002071776302116
546,22.0,1,1.5450256282080457
547,23.0,1,3.193609366446002
548,20.0,1,-2.2205064548007245
