snapshot_id,race_key,cycle,state,race_id,election_date,snapshot_date,days_before_election,source_candidate_rows,source_questions,candidate_questions,eligible_questions,excluded_questions,has_eligible_polling,earliest_eligible_end_date,latest_eligible_end_date,mean_dem_margin_unweighted,median_dem_margin_unweighted,mean_poll_age_days,median_poll_age_days,internal_questions,partisan_questions,tracking_questions,baseline_poll_margin_dem,baseline_poll_margin_dem_unweighted,baseline_poll_margin_median,baseline_poll_margin_weighted_sd,baseline_poll_question_count,baseline_poll_count,baseline_pollster_count,baseline_effective_question_count,baseline_total_raw_weight,baseline_mean_poll_age_days,baseline_oldest_poll_age_days,baseline_newest_poll_age_days,baseline_mean_sample_size,baseline_imputed_sample_count,baseline_has_polling
2018_MI_106_20181106_D000,2018_MI_106_20181106,2018,MI,106,2018-11-06,2018-11-06,0,79,35,35,35,0,True,2018-01-19,2018-11-05,12.831428571428573,12.0,59.142857142857146,46.0,2,0,0,9.462975902831133,12.831428571428573,12.0,5.068894563100614,35.0,29.0,16.0,13.961788093475455,11.591669394183333,10.690318888588406,291.0,1.0,876.2815569182652,0.0,True
2018_MN_107_20181106_D120,2018_MN_107_20181106,2018,MN,107,2018-11-06,2018-07-09,120,42,15,15,1,14,True,2018-06-25,2018-06-25,20.0,20.0,14.0,14.0,0,0,0,20.0,20.0,20.0,,1.0,1.0,1.0,1.0,0.8098353742170895,14.0,14.0,14.0,1574.0000000000002,0.0,True
2018_MN_107_20181106_D090,2018_MN_107_20181106,2018,MN,107,2018-11-06,2018-08-08,90,42,15,15,1,14,True,2018-06-25,2018-06-25,20.0,20.0,44.0,44.0,0,0,0,20.0,20.0,20.0,,1.0,1.0,1.0,1.0,0.18337176564660856,43.99999999999999,44.0,44.0,1574.0,0.0,True
2018_MN_107_20181106_D060,2018_MN_107_20181106,2018,MN,107,2018-11-06,2018-09-07,60,42,15,15,3,12,True,2018-06-25,2018-08-20,21.433333333333337,20.0,39.666666666666664,27.0,0,0,0,21.572461567775548,21.433333333333337,20.0,2.0709778751362187,3.0,3.0,3.0,2.156238583489552,0.655752483479123,24.837015266284695,74.0,18.0,568.0036976272324,0.0,True
2018_MN_107_20181106_D030,2018_MN_107_20181106,2018,MN,107,2018-11-06,2018-10-07,30,42,15,15,9,6,True,2018-06-25,2018-10-04,24.811111111111114,27.0,30.555555555555557,25.0,0,0,0,27.663430966362196,24.811111111111114,27.0,3.3957410364871983,9.0,6.0,6.0,5.344938480216742,4.556340796787966,7.634247632884422,104.0,3.0,744.5296915048606,0.0,True
2018_MN_107_20181106_D014,2018_MN_107_20181106,2018,MN,107,2018-11-06,2018-10-23,14,42,15,15,11,4,True,2018-06-25,2018-10-17,23.20909090909091,24.300000000000004,39.54545454545455,19.0,0,0,0,22.09963888774714,23.20909090909091,24.300000000000004,8.033014307177167,11.0,8.0,7.0,6.178181463447407,3.8566817847597674,16.404742088141585,120.0,6.0,918.9915008082083,0.0,True
2018_MN_107_20181106_D007,2018_MN_107_20181106,2018,MN,107,2018-11-06,2018-10-30,7,42,15,15,12,3,True,2018-06-25,2018-10-30,23.441666666666663,25.15,42.666666666666664,26.0,0,0,0,23.015326018997154,23.441666666666666,25.150000000000002,7.218920205374764,12.0,9.0,8.0,6.671187112597628,3.5637458694163446,17.91001467097736,127.0,0.0,801.8433489466253,0.0,True
2018_MN_107_20181106_D000,2018_MN_107_20181106,2018,MN,107,2018-11-06,2018-11-06,0,42,15,15,15,0,True,2018-06-25,2018-11-04,22.62,23.0,40.46666666666667,33.0,0,0,0,20.799874325012233,22.62,23.0,6.011781788952349,15.0,12.0,9.0,7.886691672393609,5.15091173275133,13.930032531083441,134.0,2.0,755.235074415594,0.0,True
2018_MN_129_20181106_D120,2018_MN_129_20181106,2018,MN,129,2018-11-06,2018-07-09,120,38,14,14,1,13,True,2018-06-25,2018-06-25,9.0,9.0,14.0,14.0,0,0,0,9.0,9.0,9.0,,1.0,1.0,1.0,1.0,0.8098353742170895,14.0,14.0,14.0,1574.0000000000002,0.0,True
2018_MN_129_20181106_D090,2018_MN_129_20181106,2018,MN,129,2018-11-06,2018-08-08,90,38,14,14,2,12,True,2018-06-25,2018-07-19,11.5,11.5,32.0,32.0,0,0,0,12.549859565440384,11.5,11.5,2.268875248411275,2.0,2.0,2.0,1.700170196265259,0.6322551984501269,26.960674085886158,44.0,20.0,1078.4396046645222,0.0,True
2018_MN_129_20181106_D060,2018_MN_129_20181106,2018,MN,129,2018-11-06,2018-09-07,60,38,14,14,4,10,True,2018-06-25,2018-08-20,8.549999999999999,8.099999999999998,42.25,38.5,0,0,0,7.1980632341814506,8.549999999999999,8.099999999999998,3.1024314651222418,4.0,4.0,4.0,2.7348009209175506,0.7573935703756639,28.213850267177737,74.0,18.0,609.3363417870668,0.0,True
2018_MN_129_20181106_D030,2018_MN_129_20181106,2018,MN,129,2018-11-06,2018-10-07,30,38,14,14,8,6,True,2018-06-25,2018-10-04,9.9,9.0,43.625,38.5,0,0,0,12.522114692948959,9.899999999999999,9.0,3.391630959640518,8.0,7.0,6.0,3.4820559906813924,2.6592324954545115,11.606747357095506,104.0,3.0,736.7705417010256,0.0,True
2018_MN_129_20181106_D014,2018_MN_129_20181106,2018,MN,129,2018-11-06,2018-10-23,14,38,14,14,10,4,True,2018-06-25,2018-10-17,8.819999999999999,8.099999999999998,49.3,43.0,0,0,0,7.68414141627274,8.819999999999999,8.099999999999998,4.656500032540774,10.0,9.0,7.0,4.431876049163124,2.997553843665161,15.928644474799551,120.0,6.0,965.8767114145741,0.0,True
2018_MN_129_20181106_D007,2018_MN_129_20181106,2018,MN,129,2018-11-06,2018-10-30,7,38,14,14,11,3,True,2018-06-25,2018-10-30,9.38181818181818,9.0,51.18181818181818,48.0,0,0,0,9.75463106917127,9.381818181818181,9.0,5.1387631209703555,11.0,10.0,8.0,5.0996880870860615,2.956250676361512,16.439519432708465,127.0,0.0,811.3860156463231,0.0,True
2018_MN_129_20181106_D000,2018_MN_129_20181106,2018,MN,129,2018-11-06,2018-11-06,0,38,14,14,14,0,True,2018-06-25,2018-11-04,9.3,9.0,46.5,33.0,0,0,0,9.334854089934517,9.299999999999999,9.0,3.485280434954489,14.0,13.0,9.0,6.818699580706511,4.721347762204026,12.27997281111836,134.0,2.0,755.2195303177086,0.0,True
2018_MO_109_20181106_D120,2018_MO_109_20181106,2018,MO,109,2018-11-06,2018-07-09,120,192,72,72,22,50,True,2017-07-08,2018-07-08,-0.4954545454545453,0.5500000000000007,113.0,81.5,1,0,0,0.14451560510498335,-0.49545454545454537,0.5500000000000007,3.3262189650494727,22.0,17.0,10.0,7.789569810572329,7.119294429936341,8.391305767832957,366.0,1.0,973.0239124866503,1.0,True
2018_MO_109_20181106_D090,2018_MO_109_20181106,2018,MO,109,2018-11-06,2018-08-08,90,192,72,72,23,49,True,2017-07-08,2018-07-12,-0.517391304347826,0.1000000000000014,137.95652173913044,111.0,1,0,0,-0.016085794159904535,-0.517391304347826,0.1000000000000014,3.1095432038849435,23.0,18.0,11.0,8.728540604204976,1.8751549702040582,36.792848186644854,396.0,27.0,920.9608744290576,1.0,True
2018_MO_109_20181106_D060,2018_MO_109_20181106,2018,MO,109,2018-11-06,2018-09-07,60,192,72,72,29,43,True,2017-07-08,2018-08-28,-0.4103448275862068,0.0,136.41379310344828,86.0,1,0,0,0.6766325316823352,-0.41034482758620683,0.0,3.1828544363702838,29.0,21.0,12.0,7.037863715918194,3.684041682316027,19.72021644617717,426.0,10.0,816.5985560449461,1.0,True
2018_MO_109_20181106_D030,2018_MO_109_20181106,2018,MO,109,2018-11-06,2018-10-07,30,192,72,72,47,25,True,2017-07-08,2018-10-07,-0.4702127659574468,0.0,107.12765957446808,59.0,1,0,0,-0.7201687018277994,-0.4702127659574468,0.0,2.333712645221273,47.0,31.0,20.0,16.13465698558593,15.056673192650916,9.645628544231425,456.0,0.0,1053.8150405427145,1.0,True
2018_MO_109_20181106_D014,2018_MO_109_20181106,2018,MO,109,2018-11-06,2018-10-23,14,192,72,72,50,22,True,2017-07-08,2018-10-18,-0.662,0.0,116.14,63.0,2,0,0,-1.4999569109484663,-0.662,0.0,2.7269275750317807,50.0,34.0,21.0,16.815859804711106,9.440553390509718,20.234452723493305,472.0,5.0,1019.2468910296262,1.0,True
2018_MO_109_20181106_D007,2018_MO_109_20181106,2018,MO,109,2018-11-06,2018-10-30,7,192,72,72,57,15,True,2017-07-08,2018-10-30,-0.7052631578947369,0.0,108.15789473684212,63.0,2,0,1,-1.122293977518117,-0.7052631578947369,0.0,2.325965621900795,57.0,38.0,23.0,17.74203382180583,14.77743495184461,12.862680859307792,479.0,0.0,990.555590287757,1.0,True
2018_MO_109_20181106_D000,2018_MO_109_20181106,2018,MO,109,2018-11-06,2018-11-06,0,192,72,72,72,0,True,2017-07-08,2018-11-05,-0.4208333333333334,0.0,92.01388888888889,39.0,2,0,9,-0.21263445325572367,-0.4208333333333334,0.0,2.5573328500604093,72.0,50.0,23.0,29.742933710908247,25.115737317926424,10.58417863967473,486.0,1.0,981.930128744991,1.0,True
2018_MS_108_20181106_D120,2018_MS_108_20181106,2018,MS,108,2018-11-06,2018-07-09,120,24,8,8,1,7,True,2018-04-11,2018-04-11,-16.8,-16.8,89.0,89.0,0,0,0,-16.8,-16.8,-16.8,,1.0,1.0,1.0,1.0,0.01574830031625146,89.0,89.0,89.0,1000.0,0.0,True
2018_MS_108_20181106_D090,2018_MS_108_20181106,2018,MS,108,2018-11-06,2018-08-08,90,24,8,8,2,6,True,2018-04-11,2018-07-31,-18.799999999999997,-18.799999999999997,63.5,63.5,0,0,0,-20.78792476864924,-18.799999999999997,-18.799999999999997,0.2194427355618044,2.0,2.0,1.0,1.006055841742686,1.1812285706204024,8.33508766998347,119.0,8.0,2096.6793113785425,0.0,True
2018_MS_108_20181106_D060,2018_MS_108_20181106,2018,MS,108,2018-11-06,2018-09-07,60,24,8,8,2,6,True,2018-04-11,2018-07-31,-18.799999999999997,-18.799999999999997,93.5,93.5,0,0,0,-20.78792476864924,-18.799999999999997,-18.799999999999997,0.21944273556180446,2.0,2.0,1.0,1.0060558417426861,0.26746666732888197,38.335087669983466,149.0,38.0,2096.6793113785425,0.0,True
2018_MS_108_20181106_D030,2018_MS_108_20181106,2018,MS,108,2018-11-06,2018-10-07,30,24,8,8,3,5,True,2018-04-11,2018-09-24,-17.2,-16.8,86.66666666666667,68.0,0,0,0,-14.5602912029669,-17.2,-16.8,1.8690273240442623,3.0,3.0,2.0,1.1785492967306344,0.7337170420316775,17.567487692274995,179.0,13.0,1076.7606131350285,0.0,True
2018_MS_108_20181106_D014,2018_MS_108_20181106,2018,MS,108,2018-11-06,2018-10-23,14,24,8,8,7,1,True,2018-04-11,2018-10-18,-22.08571428571429,-24.0,46.857142857142854,5.0,0,0,0,-24.582382193845298,-22.08571428571429,-24.0,3.5120944978032393,7.0,4.0,3.0,4.610536320014458,3.638247002625062,7.609000693285458,195.0,5.0,739.5205444945971,0.0,True
2018_MS_108_20181106_D007,2018_MS_108_20181106,2018,MS,108,2018-11-06,2018-10-30,7,24,8,8,7,1,True,2018-04-11,2018-10-18,-22.08571428571429,-24.0,53.857142857142854,12.0,0,0,0,-24.582382193845287,-22.08571428571429,-24.0,3.512094497803239,7.0,4.0,3.0,4.610536320014462,2.5726291271878132,14.609000693285454,202.0,12.0,739.520544494597,0.0,True
2018_MS_108_20181106_D000,2018_MS_108_20181106,2018,MS,108,2018-11-06,2018-11-06,0,24,8,8,8,0,True,2018-04-11,2018-11-04,-20.325,-22.4,53.5,19.0,0,0,0,-18.088221954212877,-20.325,-22.4,8.545095405400591,8.0,5.0,4.0,4.279909099412883,2.990160336824592,13.929525503736167,209.0,2.0,842.707033860297,0.0,True
2018_MS_130_20181106_D120,2018_MS_130_20181106,2018,MS,130,2018-11-06,2018-07-09,120,41,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_130_20181106_D090,2018_MS_130_20181106,2018,MS,130,2018-11-06,2018-08-08,90,41,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_130_20181106_D060,2018_MS_130_20181106,2018,MS,130,2018-11-06,2018-09-07,60,41,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_130_20181106_D030,2018_MS_130_20181106,2018,MS,130,2018-11-06,2018-10-07,30,41,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_130_20181106_D014,2018_MS_130_20181106,2018,MS,130,2018-11-06,2018-10-23,14,41,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_130_20181106_D007,2018_MS_130_20181106,2018,MS,130,2018-11-06,2018-10-30,7,41,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_130_20181106_D000,2018_MS_130_20181106,2018,MS,130,2018-11-06,2018-11-06,0,41,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_6209_20181127_D120,2018_MS_6209_20181127,2018,MS,6209,2018-11-27,2018-07-30,120,24,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_6209_20181127_D090,2018_MS_6209_20181127,2018,MS,6209,2018-11-27,2018-08-29,90,24,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_6209_20181127_D060,2018_MS_6209_20181127,2018,MS,6209,2018-11-27,2018-09-28,60,24,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_6209_20181127_D030,2018_MS_6209_20181127,2018,MS,6209,2018-11-27,2018-10-28,30,24,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_6209_20181127_D014,2018_MS_6209_20181127,2018,MS,6209,2018-11-27,2018-11-13,14,24,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_6209_20181127_D007,2018_MS_6209_20181127,2018,MS,6209,2018-11-27,2018-11-20,7,24,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MS_6209_20181127_D000,2018_MS_6209_20181127,2018,MS,6209,2018-11-27,2018-11-27,0,24,12,12,0,12,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_MT_110_20181106_D120,2018_MT_110_20181106,2018,MT,110,2018-11-06,2018-07-09,120,66,30,30,7,23,True,2018-06-13,2018-07-02,10.285714285714286,10.0,9.714285714285714,7.0,0,0,0,10.655290461729804,10.285714285714286,10.0,1.4155500558731569,7.0,2.0,2.0,6.479330616441717,5.544017846204131,7.836342316308284,26.0,7.0,917.2027572320698,0.0,True
2018_MT_110_20181106_D090,2018_MT_110_20181106,2018,MT,110,2018-11-06,2018-08-08,90,66,30,30,8,22,True,2018-06-13,2018-07-10,9.375,10.0,38.375,37.0,0,0,0,8.748608346966414,9.375,10.0,3.5306478478508208,8.0,3.0,3.0,6.70847889575174,1.6717036690442701,35.63549886841318,56.0,29.0,1331.6001548536658,0.0,True
2018_MT_110_20181106_D060,2018_MT_110_20181106,2018,MT,110,2018-11-06,2018-09-07,60,66,30,30,10,20,True,2018-06-13,2018-08-31,9.7,10.0,57.0,67.0,1,0,0,11.93617803509262,9.7,10.0,11.344904181731918,10.0,5.0,5.0,3.441450404800472,1.4545511951658325,25.06109117336849,86.0,7.0,732.9793443795636,0.0,True
2018_MT_110_20181106_D030,2018_MT_110_20181106,2018,MT,110,2018-11-06,2018-10-07,30,66,30,30,16,14,True,2018-06-13,2018-10-06,7.31875,7.0,59.8125,67.5,2,0,0,4.100383021803088,7.31875,7.0,4.2179111499084705,16.0,11.0,10.0,4.621689789659506,4.239673663116075,13.124906158664443,116.0,1.0,1220.5478696513019,0.0,True
2018_MT_110_20181106_D014,2018_MT_110_20181106,2018,MT,110,2018-11-06,2018-10-23,14,66,30,30,18,12,True,2018-06-13,2018-10-18,7.566666666666666,8.0,68.22222222222223,57.5,2,0,0,6.3096950590815615,7.566666666666666,8.0,4.260461511708997,18.0,13.0,11.0,6.263233389309559,3.1958404285752873,20.33856728080083,132.0,5.0,935.586130823414,0.0,True
2018_MT_110_20181106_D007,2018_MT_110_20181106,2018,MT,110,2018-11-06,2018-10-30,7,66,30,30,20,10,True,2018-06-13,2018-10-30,7.345000000000001,7.349999999999998,67.9,53.0,2,0,1,5.936041588664079,7.345000000000001,7.349999999999998,3.512733453633549,20.0,15.0,12.0,6.396444233489797,4.276448470107933,15.322481988920599,139.0,0.0,842.4482632567175,0.0,True
2018_MT_110_20181106_D000,2018_MT_110_20181106,2018,MT,110,2018-11-06,2018-11-06,0,66,30,30,30,0,True,2018-06-13,2018-11-05,6.646666666666666,7.0,51.1,35.0,2,0,9,5.060829530868821,6.646666666666666,7.0,3.620660830655748,30.0,25.0,14.0,14.900425671150748,11.587632957935451,8.236016975020787,146.0,1.0,700.5160946173502,0.0,True
2018_ND_116_20181106_D120,2018_ND_116_20181106,2018,ND,116,2018-11-06,2018-07-09,120,36,18,18,9,9,True,2018-02-20,2018-07-02,-5.444444444444445,-6.0,37.77777777777778,7.0,1,0,0,-6.920257204037384,-5.444444444444445,-6.0,1.7595360310494892,9.0,4.0,4.0,6.77777239647932,3.914582162274861,8.41510452737291,139.0,7.0,448.92269118829176,0.0,True
2018_ND_116_20181106_D090,2018_ND_116_20181106,2018,ND,116,2018-11-06,2018-08-08,90,36,18,18,9,9,True,2018-02-20,2018-07-02,-5.444444444444445,-6.0,67.77777777777777,37.0,1,0,0,-6.920257204037385,-5.444444444444445,-6.0,1.7595360310494892,9.0,4.0,4.0,6.777772396479322,0.8863824250194284,38.41510452737291,169.0,37.0,448.92269118829176,0.0,True
2018_ND_116_20181106_D060,2018_ND_116_20181106,2018,ND,116,2018-11-06,2018-09-07,60,36,18,18,9,9,True,2018-02-20,2018-07-02,-5.444444444444445,-6.0,97.77777777777776,67.0,1,0,0,-6.920257204037385,-5.444444444444445,-6.0,1.7595360310494892,9.0,4.0,4.0,6.77777239647932,0.2007043844819311,68.4151045273729,199.0,67.0,448.9226911882917,0.0,True
2018_ND_116_20181106_D030,2018_ND_116_20181106,2018,ND,116,2018-11-06,2018-10-07,30,36,18,18,14,4,True,2018-02-20,2018-10-02,-6.357142857142857,-6.5,87.28571428571429,97.0,1,0,0,-9.10082408195659,-6.357142857142857,-6.5,2.6336108433614607,14.0,7.0,6.0,4.369231892689103,3.045427372861392,11.696124054361539,229.0,5.0,727.8738500440436,0.0,True
2018_ND_116_20181106_D014,2018_ND_116_20181106,2018,ND,116,2018-11-06,2018-10-23,14,36,18,18,15,3,True,2018-02-20,2018-10-19,-7.0,-7.0,96.66666666666669,113.0,1,0,0,-11.738873564570726,-7.0,-7.0,3.940161723644253,15.0,8.0,6.0,4.282377394082489,2.232989929079334,18.635397303202417,245.0,4.0,698.0970952173425,0.0,True
2018_ND_116_20181106_D007,2018_ND_116_20181106,2018,ND,116,2018-11-06,2018-10-30,7,36,18,18,18,0,True,2018-02-20,2018-10-30,-7.222222222222222,-7.0,86.72222222222223,84.5,1,0,0,-9.381622903591966,-7.222222222222222,-7.0,2.8164202697855263,18.0,10.0,7.0,5.521031380558075,5.090633007879398,9.33505037154668,252.0,0.0,938.818423006204,0.0,True
2018_ND_116_20181106_D000,2018_ND_116_20181106,2018,ND,116,2018-11-06,2018-11-06,0,36,18,18,18,0,True,2018-02-20,2018-10-30,-7.222222222222222,-7.0,93.72222222222224,91.5,1,0,0,-9.381622903591968,-7.222222222222222,-7.0,2.8164202697855267,18.0,10.0,7.0,5.5210313805580755,3.599621120403594,16.33505037154668,259.0,7.0,938.8184230062037,0.0,True
2018_NE_111_20181106_D120,2018_NE_111_20181106,2018,NE,111,2018-11-06,2018-07-09,120,6,3,3,2,1,True,2017-11-12,2018-01-28,-14.0,-14.0,200.5,200.5,2,0,0,-16.802204444030654,-14.0,-14.0,1.0712843944792847,2.0,2.0,2.0,1.0681003107069604,0.000310184796483477,164.53837630160658,239.0,162.0,522.7464889364747,0.0,True
2018_NE_111_20181106_D090,2018_NE_111_20181106,2018,NE,111,2018-11-06,2018-08-08,90,6,3,3,2,1,True,2017-11-12,2018-01-28,-14.0,-14.0,230.5,230.5,2,0,0,-16.802204444030657,-14.0,-14.0,1.0712843944792838,2.0,2.0,2.0,1.06810031070696,7.023542761749225e-05,194.5383763016066,269.0,192.0,522.7464889364746,0.0,True
2018_NE_111_20181106_D060,2018_NE_111_20181106,2018,NE,111,2018-11-06,2018-09-07,60,6,3,3,2,1,True,2017-11-12,2018-01-28,-14.0,-14.0,260.5,260.5,2,0,0,-16.802204444030654,-14.0,-14.0,1.0712843944792838,2.0,2.0,2.0,1.0681003107069602,1.5903472215714373e-05,224.5383763016066,299.0,222.0,522.7464889364747,0.0,True
2018_NE_111_20181106_D030,2018_NE_111_20181106,2018,NE,111,2018-11-06,2018-10-07,30,6,3,3,2,1,True,2017-11-12,2018-01-28,-14.0,-14.0,290.5,290.5,2,0,0,-16.802204444030654,-14.0,-14.0,1.0712843944792858,2.0,2.0,2.0,1.0681003107069604,3.601037782434008e-06,254.53837630160658,329.0,252.0,522.7464889364747,0.0,True
2018_NE_111_20181106_D014,2018_NE_111_20181106,2018,NE,111,2018-11-06,2018-10-23,14,6,3,3,2,1,True,2017-11-12,2018-01-28,-14.0,-14.0,306.5,306.5,2,0,0,-16.802204444030657,-14.0,-14.0,1.0712843944792838,2.0,2.0,2.0,1.0681003107069602,1.6307725677294519e-06,270.53837630160655,345.0,268.0,522.7464889364746,0.0,True
2018_NE_111_20181106_D007,2018_NE_111_20181106,2018,NE,111,2018-11-06,2018-10-30,7,6,3,3,3,0,True,2017-11-12,2018-10-27,-14.333333333333334,-15.0,210.0,275.0,2,0,0,-15.000002259714707,-14.333333333333334,-15.0,0.0023476492948286964,3.0,3.0,3.0,1.0000025077261778,0.9196632738212936,3.000344233091124,352.0,3.0,682.9997990642976,0.0,True
2018_NE_111_20181106_D000,2018_NE_111_20181106,2018,NE,111,2018-11-06,2018-11-06,0,6,3,3,3,0,True,2017-11-12,2018-10-27,-14.333333333333334,-15.0,217.0,282.0,2,0,0,-15.000002259714707,-14.333333333333334,-15.0,0.002347649294828698,3.0,3.0,3.0,1.0000025077261778,0.6503001373272574,10.000344233091123,359.0,10.0,682.9997990642976,0.0,True
2018_NJ_113_20181106_D120,2018_NJ_113_20181106,2018,NJ,113,2018-11-06,2018-07-09,120,59,25,25,3,22,True,2018-03-12,2018-05-21,14.0,17.0,86.0,90.0,0,0,0,6.0644474280313645,14.0,17.0,5.409599502659185,3.0,3.0,3.0,1.2986607558587817,0.12114616072976456,55.145728274920785,119.0,49.0,839.8865938286356,0.0,True
2018_NJ_113_20181106_D090,2018_NJ_113_20181106,2018,NJ,113,2018-11-06,2018-08-08,90,59,25,25,4,21,True,2018-03-12,2018-07-10,11.0,10.5,94.25,99.5,0,0,0,2.432306380827426,11.0,10.5,2.1639724124438473,4.0,4.0,4.0,1.2386990183773319,0.2579023168984541,34.971822005139686,149.0,29.0,592.4504587393983,0.0,True
2018_NJ_113_20181106_D060,2018_NJ_113_20181106,2018,NJ,113,2018-11-06,2018-09-07,60,59,25,25,6,19,True,2018-03-12,2018-08-20,10.0,8.0,89.66666666666667,84.0,1,0,0,7.3307807095210835,10.0,8.0,2.3578447249827317,6.0,6.0,4.0,2.2006599890906866,0.9217095849435758,22.922034515808175,179.0,18.0,827.6808390674868,0.0,True
2018_NJ_113_20181106_D030,2018_NJ_113_20181106,2018,NJ,113,2018-11-06,2018-10-07,30,59,25,25,12,13,True,2018-03-12,2018-10-05,8.158333333333333,6.0,62.916666666666664,29.0,1,0,0,6.946877183206522,8.158333333333333,6.0,3.221631297351349,12.0,11.0,7.0,6.180231768926698,5.187468222408182,7.578677759894526,209.0,2.0,786.4446429319833,0.0,True
2018_NJ_113_20181106_D014,2018_NJ_113_20181106,2018,NJ,113,2018-11-06,2018-10-23,14,59,25,25,20,5,True,2018-03-12,2018-10-19,7.445,6.0,50.3,21.5,3,0,0,6.393504723712596,7.445,6.0,3.514910484203493,20.0,16.0,9.0,12.6279669693073,8.085519994051063,11.743147964295524,225.0,4.0,692.9920642397976,0.0,True
2018_NJ_113_20181106_D007,2018_NJ_113_20181106,2018,NJ,113,2018-11-06,2018-10-30,7,59,25,25,22,3,True,2018-03-12,2018-10-29,7.372727272727272,6.0,52.31818181818182,26.5,3,0,0,6.502889766340936,7.372727272727272,6.0,3.1120238719080224,22.0,18.0,10.0,12.963617694161728,7.685545727706802,14.534826799499388,232.0,1.0,706.6427734161874,0.0,True
2018_NJ_113_20181106_D000,2018_NJ_113_20181106,2018,NJ,113,2018-11-06,2018-11-06,0,59,25,25,25,0,True,2018-03-12,2018-11-04,7.968,7.0,52.6,28.0,3,0,0,8.677954165677003,7.968,7.0,4.008524940707175,25.0,21.0,11.0,12.862549310410836,8.583734954788437,14.713472313777487,239.0,2.0,796.8936613112068,0.0,True
2018_NM_114_20181106_D120,2018_NM_114_20181106,2018,NM,114,2018-11-06,2018-07-09,120,49,17,17,0,17,False,,,,,,,0,0,0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,False
2018_NM_114_20181106_D090,2018_NM_114_20181106,2018,NM,114,2018-11-06,2018-08-08,90,49,17,17,5,12,True,2018-07-17,2018-08-05,13.4,14.0,8.8,6.0,2,0,0,13.913709684859844,13.4,14.0,3.887288923915679,5.0,5.0,4.0,4.466438816288712,3.3240102582063966,6.539578857978167,22.0,3.0,589.8300910749205,0.0,True
2018_NM_114_20181106_D060,2018_NM_114_20181106,2018,NM,114,2018-11-06,2018-09-07,60,49,17,17,6,11,True,2018-07-17,2018-08-18,15.9,14.5,35.666666666666664,34.5,2,0,0,18.413424835728446,15.9,14.5,7.440026361992922,6.0,6.0,5.0,4.928829050329134,1.0917889346467784,31.402073536933507,52.0,20.0,561.9271695525433,0.0,True
2018_NM_114_20181106_D030,2018_NM_114_20181106,2018,NM,114,2018-11-06,2018-10-07,30,49,17,17,9,8,True,2018-07-17,2018-09-24,18.89,18.0,50.111111111111114,63.0,2,0,0,24.1909926522251,18.89,18.0,4.402331753852485,9.0,9.0,8.0,3.8115221744272287,1.7436881499144767,24.12826296353729,82.0,13.0,878.7222603133514,0.0,True
2018_NM_114_20181106_D014,2018_NM_114_20181106,2018,NM,114,2018-11-06,2018-10-23,14,49,17,17,9,8,True,2018-07-17,2018-09-24,18.89,18.0,66.11111111111111,79.0,2,0,0,24.190992652225095,18.89,18.0,4.402331753852484,9.0,9.0,8.0,3.811522174427229,0.7896498102370461,40.12826296353729,98.0,29.0,878.7222603133513,0.0,True
2018_NM_114_20181106_D007,2018_NM_114_20181106,2018,NM,114,2018-11-06,2018-10-30,7,49,17,17,12,5,True,2018-07-17,2018-10-29,17.6925,15.75,55.75,60.0,2,0,0,15.704647737893785,17.6925,15.75,4.368243827814319,12.0,12.0,10.0,3.774130556062499,3.53664120420593,10.009552992188715,105.0,1.0,936.3276563674226,0.0,True
