snapshot_id,cycle,state,race_id,snapshot_date,days_out,actual_margin_dem,fundamentals_margin_dem,polling_margin_dem,has_polling,poll_count,pollster_count,effective_poll_count,mean_poll_age_days,production_polling_weight,production_bayesian_margin_dem,production_posterior_sd,margin_movement_dem
2018_DE_99_20181106_D090,2018,DE,2018_DE,2018-08-08,90,22.639007988446096,18.567242887362447,8.0,True,1.0,1.0,1.0,10.0,0.0795,17.727147077817133,5.5,-0.8400958095453142
2018_FL_100_20181106_D090,2018,FL,2018_FL,2018-08-08,90,-0.1225183560779328,5.3323290544490405,-2.2855548425794354,True,27.0,15.0,11.174920020506926,32.94128093379453,0.265,3.3135898217364943,5.5,-2.018739232712546
2018_IN_102_20181106_D090,2018,IN,2018_IN,2018-08-08,90,-6.162903216195062,-13.664619049016142,4.8259455440188965,True,3.0,3.0,2.922345317389722,17.17709327571471,0.19875,-9.98961933615043,5.5,3.674999712865713
2018_MA_105_20181106_D090,2018,MA,2018_MA,2018-08-08,90,25.038879177334593,35.872557379258986,26.284044993200744,True,5.0,2.0,1.7616738569410757,62.92251415428752,0.265,33.33160159695355,5.5,-2.5409557823054385
2018_MD_104_20181106_D090,2018,MD,2018_MD,2018-08-08,90,36.30566322052462,34.59199101713032,,False,0.0,,0.0,,0.0,34.59199101713032,5.5,0.0
2018_MI_106_20181106_D090,2018,MI,2018_MI,2018-08-08,90,6.6371383113556135,6.334663566076905,13.989677823251156,True,4.0,4.0,6.90632497678646,29.444417608728084,0.265,8.363242344228082,5.5,2.028578778151177
2018_MN_107_20181106_D090,2018,MN,2018_MN_REGULAR,2018-08-08,90,24.963466608899424,8.233387414360969,20.0,True,1.0,1.0,1.0,43.99999999999999,0.0795,9.168833114919272,5.5,0.9354457005583026
2018_MN_129_20181106_D090,2018,MN,2018_MN_SPECIAL,2018-08-08,90,11.140619798671466,8.233387414360969,12.549859565440384,True,2.0,2.0,1.700170196265259,26.96067408588616,0.14575,8.862513230380793,5.5,0.6291258160198243
2018_MO_109_20181106_D090,2018,MO,2018_MO,2018-08-08,90,-5.996633249741748,-13.067121991132131,-0.0160857941599045,True,18.0,11.0,8.728540604204976,36.792848186644854,0.265,-9.608597398934492,5.5,3.458524592197639
2018_MS_108_20181106_D090,2018,MS,2018_MS_REGULAR,2018-08-08,90,-19.41285627996939,-11.60969464812012,-20.78792476864924,True,2.0,1.0,1.006055841742686,8.33508766998347,0.14575,-12.94742168818724,5.5,-1.3377270400671204
2018_MS_130_20181106_D090,2018,MS,2018_MS_SPECIAL,2018-08-08,90,-7.266512999290427,-11.60969464812012,,False,0.0,,0.0,,0.0,-11.60969464812012,5.5,0.0
2018_MT_110_20181106_D090,2018,MT,2018_MT,2018-08-08,90,3.6569158437772415,-15.649328634048878,8.748608346966414,True,3.0,3.0,6.70847889575174,35.63549886841318,0.19875,-10.80023865907209,5.5,4.849089974976788
2018_ND_116_20181106_D090,2018,ND,2018_ND,2018-08-08,90,-10.905410742496043,-33.0484857930395,-6.920257204037385,True,4.0,4.0,6.777772396479322,38.41510452737291,0.265,-26.12450521695394,5.5,6.923980576085558
2018_NE_111_20181106_D090,2018,NE,2018_NE,2018-08-08,90,-19.79502813980163,-20.525348226355145,-16.802204444030657,True,2.0,2.0,1.06810031070696,194.5383763016066,0.14575,-19.98270002008135,5.5,0.5426482062737961
2018_NJ_113_20181106_D090,2018,NJ,2018_NJ,2018-08-08,90,11.544410589867937,21.13838028580259,2.432306380827426,True,4.0,4.0,1.238699018377332,34.971822005139686,0.265,16.18127070098417,5.5,-4.957109584818419
2018_NM_114_20181106_D090,2018,NM,2018_NM,2018-08-08,90,27.83688334059555,15.871589868648222,13.913709684859844,True,5.0,4.0,4.466438816288712,6.539578857978167,0.265,15.352751619944303,5.5,-0.5188382487039185
2018_NV_112_20181106_D090,2018,NV,2018_NV,2018-08-08,90,5.247548248472796,9.157418839970395,1.247545654796252,True,8.0,5.0,6.472066206776778,30.362866811635556,0.265,7.061302445899247,5.5,-2.0961163940711485
2018_NY_115_20181106_D090,2018,NY,2018_NY,2018-08-08,90,33.99933379035469,33.39301299955074,27.882125305851023,True,5.0,2.0,1.3325657403320774,29.827819166835287,0.265,31.932627760720315,5.5,-1.4603852388304261
2018_OH_117_20181106_D090,2018,OH,2018_OH,2018-08-08,90,6.847342539013482,-1.965369154271805,5.747525974054314,True,10.0,9.0,8.67873258839806,38.66369541815295,0.265,0.0785480547346166,5.5,2.0439172090064215
2018_PA_118_20181106_D090,2018,PA,2018_PA,2018-08-08,90,13.085564092459125,5.818928385019667,12.71031438234529,True,8.0,6.0,8.088610401604798,39.51563193308737,0.265,7.645145674310958,5.5,1.8262172892912902
2018_RI_119_20181106_D090,2018,RI,2018_RI,2018-08-08,90,23.159474112658216,23.191408185319624,22.0,True,1.0,1.0,1.0,65.0,0.0795,23.09669123458671,5.5,-0.09471695073291286
2018_TN_120_20181106_D090,2018,TN,2018_TN,2018-08-08,90,-10.937204153944108,-20.678686090523975,-9.018210587205992,True,16.0,9.0,9.447547598914888,34.60018055298537,0.265,-17.58866008214471,5.5,3.090026008379265
2018_TX_121_20181106_D090,2018,TX,2018_TX,2018-08-08,90,-2.5874814972216456,-2.8564511559439794,-4.801346650401264,True,14.0,9.0,5.567542455193969,17.444310931289586,0.265,-3.37184846197516,5.5,-0.5153973060311805
2018_UT_122_20181106_D090,2018,UT,2018_UT,2018-08-08,90,-33.878940101996875,-18.19579669082257,-38.80426303621759,True,4.0,2.0,1.0013182141831445,51.10132910138948,0.265,-23.657040272352248,5.5,-5.461243581529679
2018_VA_124_20181106_D090,2018,VA,2018_VA,2018-08-08,90,16.319900580969303,12.222752554309402,21.73101552503833,True,5.0,5.0,1.5179092058264096,17.21488607839405,0.265,14.742442241552569,5.5,2.519689687243167
2018_VT_123_20181106_D090,2018,VT,2018_VT,2018-08-08,90,42.16474561566585,36.94285264764074,,False,0.0,,0.0,,0.0,36.94285264764074,5.5,0.0
2018_WA_125_20181106_D090,2018,WA,2018_WA,2018-08-08,90,16.867519849859107,24.143862400129528,16.0,True,1.0,1.0,0.9999999999999998,77.0,0.0795,23.496425339319227,5.5,-0.6474370608103008
2018_WI_127_20181106_D090,2018,WI,2018_WI,2018-08-08,90,10.83712500456204,5.754021923940577,15.399819865069617,True,5.0,5.0,6.711798993210303,27.605283337750222,0.265,8.310158378339771,5.5,2.5561364543991942
2018_WV_126_20181106_D090,2018,WV,2018_WV,2018-08-08,90,3.3894179136536167,-37.75210450259154,11.505767587303314,True,11.0,11.0,8.786247598811075,37.87687960764768,0.265,-24.698768398769403,5.5,13.05333610382214
2018_WY_128_20181106_D090,2018,WY,2018_WY,2018-08-08,90,-37.97819051140363,-44.84063925830758,,False,0.0,,0.0,,0.0,-44.84063925830758,5.5,0.0
2018_AZ_96_20181106_D060,2018,AZ,2018_AZ,2018-09-07,60,2.402957486136785,2.791759107726598,-0.510951429380362,True,13.0,8.0,3.1129104466335793,13.917477061519191,0.35,1.6358104197391623,4.5,-1.1559486879874359
2018_CT_98_20181106_D060,2018,CT,2018_CT,2018-09-07,60,20.408576995776254,20.85309503452728,22.411095562595,True,2.0,2.0,1.999477558062808,13.951506670506369,0.1925,21.153010136180317,4.5,0.29991510165303836
2018_DE_99_20181106_D060,2018,DE,2018_DE,2018-09-07,60,22.639007988446096,18.567242887362447,8.0,True,1.0,1.0,1.0,40.0,0.105,17.45768238418939,4.5,-1.109560503173057
2018_FL_100_20181106_D060,2018,FL,2018_FL,2018-09-07,60,-0.1225183560779328,5.3323290544490405,-0.9661197950439796,True,33.0,16.0,7.081015129127189,17.01514128059179,0.35,3.1278719571264837,4.5,-2.204457097322557
2018_IN_102_20181106_D060,2018,IN,2018_IN,2018-09-07,60,-6.162903216195062,-13.664619049016142,4.558031774721685,True,4.0,4.0,5.524090585627479,15.7971000590717,0.35,-7.286691260707904,4.5,6.377927788308238
2018_MA_105_20181106_D060,2018,MA,2018_MA,2018-09-07,60,25.038879177334593,35.872557379258986,26.284044993200744,True,5.0,2.0,1.7616738569410753,92.92251415428754,0.35,32.5165780441386,4.5,-3.355979335120388
2018_MD_104_20181106_D060,2018,MD,2018_MD,2018-09-07,60,36.30566322052462,34.59199101713032,,False,0.0,,0.0,,0.0,34.59199101713032,4.5,0.0
2018_MI_106_20181106_D060,2018,MI,2018_MI,2018-09-07,60,6.6371383113556135,6.334663566076905,17.680781210430762,True,8.0,7.0,4.420550444974222,20.617681197115697,0.35,10.305804741600756,4.5,3.971141175523851
2018_MN_107_20181106_D060,2018,MN,2018_MN_REGULAR,2018-09-07,60,24.963466608899424,8.233387414360969,21.572461567775548,True,3.0,3.0,2.156238583489552,24.837015266284695,0.2624999999999999,11.734894379632294,4.5,3.501506965271325
2018_MN_129_20181106_D060,2018,MN,2018_MN_SPECIAL,2018-09-07,60,11.140619798671466,8.233387414360969,7.1980632341814506,True,4.0,4.0,2.7348009209175506,28.213850267177737,0.35,7.871023951298137,4.5,-0.36236346306283185
2018_MO_109_20181106_D060,2018,MO,2018_MO,2018-09-07,60,-5.996633249741748,-13.067121991132131,0.6766325316823352,True,21.0,12.0,7.037863715918194,19.72021644617717,0.35,-8.256807908147069,4.5,4.810314082985062
2018_MS_108_20181106_D060,2018,MS,2018_MS_REGULAR,2018-09-07,60,-19.41285627996939,-11.60969464812012,-20.78792476864924,True,2.0,1.0,1.006055841742686,38.335087669983466,0.1925,-13.376503946321977,4.5,-1.7668092982018564
2018_MS_130_20181106_D060,2018,MS,2018_MS_SPECIAL,2018-09-07,60,-7.266512999290427,-11.60969464812012,,False,0.0,,0.0,,0.0,-11.60969464812012,4.5,0.0
2018_MT_110_20181106_D060,2018,MT,2018_MT,2018-09-07,60,3.6569158437772415,-15.649328634048878,11.93617803509262,True,5.0,5.0,3.441450404800472,25.06109117336849,0.35,-5.994401299849354,4.5,9.654927334199524
2018_ND_116_20181106_D060,2018,ND,2018_ND,2018-09-07,60,-10.905410742496043,-33.0484857930395,-6.920257204037385,True,4.0,4.0,6.77777239647932,68.4151045273729,0.35,-23.903605786888757,4.5,9.14488000615074
2018_NE_111_20181106_D060,2018,NE,2018_NE,2018-09-07,60,-19.79502813980163,-20.525348226355145,-16.802204444030654,True,2.0,2.0,1.0681003107069602,224.5383763016066,0.1925,-19.80864304825768,4.5,0.7167051780974667
2018_NJ_113_20181106_D060,2018,NJ,2018_NJ,2018-09-07,60,11.544410589867937,21.13838028580259,7.3307807095210835,True,6.0,4.0,2.2006599890906866,22.922034515808175,0.35,16.305720434104064,4.5,-4.832659851698526
2018_NM_114_20181106_D060,2018,NM,2018_NM,2018-09-07,60,27.83688334059555,15.871589868648222,18.41342483572845,True,6.0,5.0,4.928829050329134,31.402073536933507,0.35,16.761232107126304,4.5,0.889642238478082
2018_NV_112_20181106_D060,2018,NV,2018_NV,2018-09-07,60,5.247548248472796,9.157418839970395,3.0444630785644593,True,9.0,5.0,3.686316934860753,39.597926388586345,0.35,7.017884323478318,4.5,-2.139534516492077
2018_NY_115_20181106_D060,2018,NY,2018_NY,2018-09-07,60,33.99933379035469,33.39301299955074,16.057664366337782,True,6.0,3.0,1.1798114505265438,12.255232441564802,0.35,27.32564097792621,4.5,-6.067372021624532
2018_OH_117_20181106_D060,2018,OH,2018_OH,2018-09-07,60,6.847342539013482,-1.965369154271805,4.792683327527768,True,11.0,10.0,1.9535683009871456,22.13509565755547,0.35,0.3999492143580454,4.5,2.3653183686298505
2018_PA_118_20181106_D060,2018,PA,2018_PA,2018-09-07,60,13.085564092459125,5.818928385019667,11.789106999522458,True,11.0,8.0,5.280923071648535,25.62604157620128,0.35,7.908490900095643,4.5,2.0895625150759756
2018_RI_119_20181106_D060,2018,RI,2018_RI,2018-09-07,60,23.159474112658216,23.191408185319624,22.0,True,1.0,1.0,1.0,95.0,0.105,23.066310325861064,4.5,-0.12509785945855967
2018_TN_120_20181106_D060,2018,TN,2018_TN,2018-09-07,60,-10.937204153944108,-20.678686090523975,-0.7297874124461569,True,18.0,10.0,4.478833832026006,25.171303874859465,0.35,-13.69657155319674,4.5,6.982114537327234
2018_TX_121_20181106_D060,2018,TX,2018_TX,2018-09-07,60,-2.5874814972216456,-2.8564511559439794,-3.2074861279108897,True,18.0,13.0,5.687353879638297,20.751064642293723,0.35,-2.979313396132398,4.5,-0.12286224018841851
2018_UT_122_20181106_D060,2018,UT,2018_UT,2018-09-07,60,-33.878940101996875,-18.19579669082257,-31.88938293962915,True,6.0,3.0,1.994682709396745,9.622081867645663,0.35,-22.98855187790487,4.5,-4.792755187082303
2018_VA_124_20181106_D060,2018,VA,2018_VA,2018-09-07,60,16.319900580969303,12.222752554309402,10.933719492828114,True,7.0,6.0,2.4957075116733054,20.883092964371873,0.35,11.77159098279095,4.5,-0.45116157151845115
2018_VT_123_20181106_D060,2018,VT,2018_VT,2018-09-07,60,42.16474561566585,36.94285264764074,,False,0.0,,0.0,,0.0,36.94285264764074,4.5,0.0
2018_WA_125_20181106_D060,2018,WA,2018_WA,2018-09-07,60,16.867519849859107,24.143862400129528,16.0,True,1.0,1.0,1.0,107.0,0.105,23.288756848115927,4.5,-0.8551055520136011
2018_WI_127_20181106_D060,2018,WI,2018_WI,2018-09-07,60,10.83712500456204,5.754021923940577,8.748264145825098,True,7.0,6.0,5.4944098582896395,28.88026912090079,0.35,6.80200670160016,4.5,1.0479847776595825
2018_WV_126_20181106_D060,2018,WV,2018_WV,2018-09-07,60,3.3894179136536167,-37.75210450259154,8.306395018143593,True,13.0,11.0,3.931450599689619,29.050136370611984,0.35,-21.631629670334245,4.5,16.120474832257297
2018_WY_128_20181106_D060,2018,WY,2018_WY,2018-09-07,60,-37.97819051140363,-44.84063925830758,,False,0.0,,0.0,,0.0,-44.84063925830758,4.5,0.0
2018_AZ_96_20181106_D030,2018,AZ,2018_AZ,2018-10-07,30,2.402957486136785,2.791759107726598,2.2976253871849495,True,25.0,15.0,19.047198053181244,14.14561526602948,0.5,2.5446922474557736,3.5,-0.24706686027082458
2018_CT_98_20181106_D030,2018,CT,2018_CT,2018-10-07,30,20.408576995776254,20.85309503452728,22.411095562595,True,2.0,2.0,1.999477558062808,43.95150667050637,0.275,21.281545179745905,3.5,0.42845014521862623
2018_DE_99_20181106_D030,2018,DE,2018_DE,2018-10-07,30,22.639007988446096,18.567242887362447,36.288828950910975,True,2.0,2.0,2.1641053073970724,22.097632956112612,0.275,23.44067905483829,3.5,4.873436167475845
2018_FL_100_20181106_D030,2018,FL,2018_FL,2018-10-07,30,-0.1225183560779328,5.3323290544490405,1.180622677394405,True,48.0,23.0,17.734111455790206,15.53264160451111,0.5,3.256475865921723,3.5,-2.0758531885273177
2018_IN_102_20181106_D030,2018,IN,2018_IN,2018-10-07,30,-6.162903216195062,-13.664619049016142,0.6062786040976565,True,8.0,7.0,8.056038036472206,16.133255427536685,0.5,-6.529170222459243,3.5,7.1354488265569
2018_MA_105_20181106_D030,2018,MA,2018_MA,2018-10-07,30,25.038879177334593,35.872557379258986,26.90920174650552,True,8.0,3.0,3.261472563891929,4.964327914789569,0.5,31.390879562882255,3.5,-4.481677816376731
2018_MD_104_20181106_D030,2018,MD,2018_MD,2018-10-07,30,36.30566322052462,34.59199101713032,30.357088033924633,True,2.0,2.0,1.526062168113561,5.427185646711047,0.275,33.427392696748754,3.5,-1.1645983203815646
2018_MI_106_20181106_D030,2018,MI,2018_MI,2018-10-07,30,6.6371383113556135,6.334663566076905,16.14557616441354,True,15.0,11.0,8.468830665426024,16.239873274943275,0.5,11.240119865245225,3.5,4.9054562991683195
2018_MN_107_20181106_D030,2018,MN,2018_MN_REGULAR,2018-10-07,30,24.963466608899424,8.233387414360969,27.663430966362196,True,6.0,6.0,5.344938480216742,7.634247632884422,0.5,17.94840919036158,3.5,9.715021776000611
2018_MN_129_20181106_D030,2018,MN,2018_MN_SPECIAL,2018-10-07,30,11.140619798671466,8.233387414360969,12.52211469294896,True,7.0,6.0,3.4820559906813924,11.606747357095506,0.5,10.377751053654965,3.5,2.1443636392939958
2018_MO_109_20181106_D030,2018,MO,2018_MO,2018-10-07,30,-5.996633249741748,-13.067121991132131,-0.7201687018277994,True,31.0,20.0,16.13465698558593,9.645628544231425,0.5,-6.893645346479965,3.5,6.173476644652166
2018_MS_108_20181106_D030,2018,MS,2018_MS_REGULAR,2018-10-07,30,-19.41285627996939,-11.60969464812012,-14.5602912029669,True,3.0,2.0,1.1785492967306344,17.567487692274995,0.375,-12.716168356187662,3.5,-1.1064737080675418
2018_MS_130_20181106_D030,2018,MS,2018_MS_SPECIAL,2018-10-07,30,-7.266512999290427,-11.60969464812012,,False,0.0,,0.0,,0.0,-11.60969464812012,3.5,0.0
2018_MT_110_20181106_D030,2018,MT,2018_MT,2018-10-07,30,3.6569158437772415,-15.649328634048878,4.100383021803088,True,11.0,10.0,4.621689789659506,13.124906158664444,0.5,-5.774472806122895,3.5,9.874855827925984
2018_ND_116_20181106_D030,2018,ND,2018_ND,2018-10-07,30,-10.905410742496043,-33.0484857930395,-9.10082408195659,True,7.0,6.0,4.369231892689103,11.69612405436154,0.5,-21.074654937498043,3.5,11.973830855541454
2018_NE_111_20181106_D030,2018,NE,2018_NE,2018-10-07,30,-19.79502813980163,-20.525348226355145,-16.802204444030654,True,2.0,2.0,1.0681003107069604,254.53837630160655,0.275,-19.50148368621591,3.5,1.0238645401392361
2018_NJ_113_20181106_D030,2018,NJ,2018_NJ,2018-10-07,30,11.544410589867937,21.13838028580259,6.946877183206522,True,11.0,7.0,6.180231768926698,7.578677759894526,0.5,14.042628734504556,3.5,-7.095751551298035
2018_NM_114_20181106_D030,2018,NM,2018_NM,2018-10-07,30,27.83688334059555,15.871589868648222,24.1909926522251,True,9.0,8.0,3.8115221744272287,24.12826296353729,0.5,20.03129126043666,3.5,4.159701391788438
2018_NV_112_20181106_D030,2018,NV,2018_NV,2018-10-07,30,5.247548248472796,9.157418839970395,-0.1251899585610377,True,15.0,9.0,10.419606620694587,10.532272708437844,0.5,4.516114440704679,3.5,-4.641304399265716
2018_NY_115_20181106_D030,2018,NY,2018_NY,2018-10-07,30,33.99933379035469,33.39301299955074,27.121342153225847,True,7.0,3.0,1.7825798246161495,19.87071445907175,0.5,30.257177576388298,3.5,-3.135835423162444
2018_OH_117_20181106_D030,2018,OH,2018_OH,2018-10-07,30,6.847342539013482,-1.965369154271805,11.558166952371865,True,17.0,14.0,7.92219799180176,17.39328900697133,0.5,4.79639889905003,3.5,6.761768053321835
2018_PA_118_20181106_D030,2018,PA,2018_PA,2018-10-07,30,13.085564092459125,5.818928385019667,15.176123432678043,True,16.0,11.0,7.0605401545472475,18.61372814607313,0.5,10.497525908848855,3.5,4.678597523829188
2018_RI_119_20181106_D030,2018,RI,2018_RI,2018-10-07,30,23.159474112658216,23.191408185319624,22.68433463419544,True,3.0,3.0,1.6380503504288224,6.18388164295596,0.375,23.001255603648055,3.5,-0.190152581671569
2018_TN_120_20181106_D030,2018,TN,2018_TN,2018-10-07,30,-10.937204153944108,-20.678686090523975,-2.1190748148207,True,26.0,14.0,10.238424852879172,15.104625274404611,0.5,-11.398880452672335,3.5,9.27980563785164
2018_TX_121_20181106_D030,2018,TX,2018_TX,2018-10-07,30,-2.5874814972216456,-2.8564511559439794,-3.2103318982810167,True,26.0,17.0,10.272035998922368,18.23328513632914,0.5,-3.033391527112498,3.5,-0.17694037116851868
2018_UT_122_20181106_D030,2018,UT,2018_UT,2018-10-07,30,-33.878940101996875,-18.19579669082257,-31.88938293962915,True,6.0,3.0,1.994682709396746,39.62208186764566,0.5,-25.04258981522586,3.5,-6.846793124403291
2018_VA_124_20181106_D030,2018,VA,2018_VA,2018-10-07,30,16.319900580969303,12.222752554309402,15.97843543547153,True,8.0,7.0,4.756888699004342,34.02439554180541,0.5,14.100593994890469,3.5,1.8778414405810668
2018_VT_123_20181106_D030,2018,VT,2018_VT,2018-10-07,30,42.16474561566585,36.94285264764074,,False,0.0,,0.0,,0.0,36.94285264764074,3.5,0.0
2018_WA_125_20181106_D030,2018,WA,2018_WA,2018-10-07,30,16.867519849859107,24.143862400129528,16.0,True,1.0,1.0,1.0,137.0,0.15,22.9222830401101,3.5,-1.2215793600194296
2018_WI_127_20181106_D030,2018,WI,2018_WI,2018-10-07,30,10.83712500456204,5.754021923940577,11.705597459621476,True,11.0,7.0,7.827944276116054,9.976527532066283,0.5,8.729809691781027,3.5,2.9757877678404494
2018_WV_126_20181106_D030,2018,WV,2018_WV,2018-10-07,30,3.3894179136536167,-37.75210450259154,7.065050062642082,True,18.0,15.0,6.119386710514112,18.839948025139723,0.5,-15.34352721997473,3.5,22.40857728261681
2018_WY_128_20181106_D030,2018,WY,2018_WY,2018-10-07,30,-37.97819051140363,-44.84063925830758,,False,0.0,,0.0,,0.0,-44.84063925830758,3.5,0.0
2018_AZ_96_20181106_D014,2018,AZ,2018_AZ,2018-10-23,14,2.402957486136785,2.791759107726598,1.2038023974037892,True,29.0,18.0,20.055327913703216,18.01545742106051,0.6066666666666667,1.828398703464094,3.5,-0.9633604042625041
2018_CT_98_20181106_D014,2018,CT,2018_CT,2018-10-23,14,20.408576995776254,20.85309503452728,16.3298613760302,True,3.0,2.0,1.4504957983312297,23.06618562809875,0.455,18.795023719911107,3.5,-2.0580713146161713
2018_DE_99_20181106_D014,2018,DE,2018_DE,2018-10-23,14,22.639007988446096,18.567242887362447,36.28882895091097,True,2.0,2.0,2.1641053073970724,38.09763295611261,0.3336666666666667,24.48034543723314,3.5,5.913102549870693
2018_FL_100_20181106_D014,2018,FL,2018_FL,2018-10-23,14,-0.1225183560779328,5.3323290544490405,1.7159374323126018,True,59.0,26.0,20.610969189384743,10.722929927337034,0.6066666666666667,3.138384803686267,3.5,-2.1939442507627733
2018_IN_102_20181106_D014,2018,IN,2018_IN,2018-10-23,14,-6.162903216195062,-13.664619049016142,0.4225958752439187,True,14.0,10.0,11.457254094120636,15.841737577663382,0.6066666666666667,-5.118375328298372,3.5,8.54624372071777
2018_MA_105_20181106_D014,2018,MA,2018_MA,2018-10-23,14,25.038879177334593,35.872557379258986,26.90920174650552,True,8.0,3.0,3.261472563891931,20.964327914789568,0.6066666666666667,30.43478829538855,3.5,-5.437769083870435
2018_MD_104_20181106_D014,2018,MD,2018_MD,2018-10-23,14,36.30566322052462,34.59199101713032,30.357088033924622,True,2.0,2.0,1.526062168113561,21.427185646711045,0.3336666666666667,33.178945055067345,3.5,-1.4130459620629736
2018_MI_106_20181106_D014,2018,MI,2018_MI,2018-10-23,14,6.6371383113556135,6.334663566076905,12.180295969830864,True,19.0,13.0,9.31223962840168,14.859596780582365,0.6066666666666667,9.881013891020974,3.5,3.5463503249440684
2018_MN_107_20181106_D014,2018,MN,2018_MN_REGULAR,2018-10-23,14,24.963466608899424,8.233387414360969,22.09963888774714,True,8.0,7.0,6.178181463447407,16.404742088141585,0.6066666666666667,16.64557997488191,3.5,8.412192560520943
2018_MN_129_20181106_D014,2018,MN,2018_MN_SPECIAL,2018-10-23,14,11.140619798671466,8.233387414360969,7.68414141627274,True,9.0,7.0,4.431876049163124,15.928644474799553,0.6066666666666667,7.900178175520777,3.5,-0.33320923884019216
2018_MO_109_20181106_D014,2018,MO,2018_MO,2018-10-23,14,-5.996633249741748,-13.067121991132131,-1.4999569109484665,True,34.0,21.0,16.815859804711106,20.234452723493305,0.6066666666666667,-6.049708509154041,3.5,7.017413481978091
2018_MS_108_20181106_D014,2018,MS,2018_MS_REGULAR,2018-10-23,14,-19.41285627996939,-11.60969464812012,-24.582382193845294,True,4.0,3.0,4.610536320014458,7.609000693285458,0.6066666666666667,-19.479791759193393,3.5,-7.870097111073273
2018_MS_130_20181106_D014,2018,MS,2018_MS_SPECIAL,2018-10-23,14,-7.266512999290427,-11.60969464812012,,False,0.0,,0.0,,0.0,-11.60969464812012,3.5,0.0
2018_MT_110_20181106_D014,2018,MT,2018_MT,2018-10-23,14,3.6569158437772415,-15.649328634048878,6.3096950590815615,True,13.0,11.0,6.263233389309559,20.33856728080083,0.6066666666666667,-2.327520926883077,3.5,13.321807707165801
2018_ND_116_20181106_D014,2018,ND,2018_ND,2018-10-23,14,-10.905410742496043,-33.0484857930395,-11.738873564570726,True,8.0,6.0,4.282377394082489,18.635397303202417,0.6066666666666667,-20.12065437443511,3.5,12.927831418604388
2018_NE_111_20181106_D014,2018,NE,2018_NE,2018-10-23,14,-19.79502813980163,-20.525348226355145,-16.802204444030657,True,2.0,2.0,1.0681003107069602,270.53837630160655,0.3336666666666667,-19.28305925098621,3.5,1.2422889753689361
2018_NJ_113_20181106_D014,2018,NJ,2018_NJ,2018-10-23,14,11.544410589867937,21.13838028580259,6.393504723712596,True,16.0,9.0,12.6279669693073,11.743147964295524,0.6066666666666667,12.19315577813466,3.5,-8.94522450766793
2018_NM_114_20181106_D014,2018,NM,2018_NM,2018-10-23,14,27.83688334059555,15.871589868648222,24.190992652225095,True,9.0,8.0,3.811522174427229,40.12826296353729,0.6066666666666667,20.918694224018193,3.5,5.047104355369971
2018_NV_112_20181106_D014,2018,NV,2018_NV,2018-10-23,14,5.247548248472796,9.157418839970395,-0.6850401254353561,True,20.0,12.0,12.910304598538229,14.595633575857384,0.6066666666666667,3.186327067624239,3.5,-5.971091772346156
2018_NY_115_20181106_D014,2018,NY,2018_NY,2018-10-23,14,33.99933379035469,33.39301299955074,25.71667729910607,True,8.0,3.0,1.990117184877079,16.753723900845614,0.6066666666666667,28.73603600794764,3.5,-4.656976991603102
2018_OH_117_20181106_D014,2018,OH,2018_OH,2018-10-23,14,6.847342539013482,-1.965369154271805,13.241460226378114,True,19.0,14.0,9.097318563638067,27.654635203771875,0.6066666666666667,7.260107336655812,3.5,9.225476490927617
2018_PA_118_20181106_D014,2018,PA,2018_PA,2018-10-23,14,13.085564092459125,5.818928385019667,15.176123432678043,True,16.0,11.0,7.060540154547246,34.61372814607313,0.6066666666666667,11.495626713932417,3.5,5.6766983289127495
2018_RI_119_20181106_D014,2018,RI,2018_RI,2018-10-23,14,23.159474112658216,23.191408185319624,23.289946214543665,True,4.0,3.0,2.5660961893373653,18.416773665508753,0.6066666666666667,23.25118792304887,3.5,0.05977973772924727
2018_TN_120_20181106_D014,2018,TN,2018_TN,2018-10-23,14,-10.937204153944108,-20.678686090523975,-2.746620528032836,True,30.0,18.0,14.325849113126974,19.19868435611609,0.6066666666666667,-9.79989964927935,3.5,10.878786441244625
2018_TX_121_20181106_D014,2018,TX,2018_TX,2018-10-23,14,-2.5874814972216456,-2.8564511559439794,-4.351648930883953,True,34.0,21.0,15.25406074757739,13.14392543247131,0.6066666666666667,-3.76353780607423,3.5,-0.9070866501302506
2018_UT_122_20181106_D014,2018,UT,2018_UT,2018-10-23,14,-33.878940101996875,-18.19579669082257,-35.07701710270979,True,7.0,3.0,1.5958651145772678,23.345669798291556,0.6066666666666667,-28.43707040736748,3.5,-10.24127371654491
2018_VA_124_20181106_D014,2018,VA,2018_VA,2018-10-23,14,16.319900580969303,12.222752554309402,15.97843543547153,True,8.0,7.0,4.756888699004345,50.02439554180541,0.6066666666666667,14.501200168881091,3.5,2.2784476145716894
2018_VT_123_20181106_D014,2018,VT,2018_VT,2018-10-23,14,42.16474561566585,36.94285264764074,,False,0.0,,0.0,,0.0,36.94285264764074,3.5,0.0
2018_WA_125_20181106_D014,2018,WA,2018_WA,2018-10-23,14,16.867519849859107,24.143862400129528,14.002645949891004,True,2.0,2.0,1.002649450404131,14.183893517424789,0.3336666666666667,20.760076511233272,3.5,-3.3837858888962558
2018_WI_127_20181106_D014,2018,WI,2018_WI,2018-10-23,14,10.83712500456204,5.754021923940577,12.652131436995292,True,13.0,7.0,8.177871489576964,16.203267072076116,0.6066666666666667,9.938875028527104,3.5,4.1848531045865265
