snapshot_id,cycle,state,race_id,snapshot_date,days_out,actual_margin_dem,fundamentals_margin_dem,polling_margin_dem,has_polling,poll_count,pollster_count,effective_poll_count,mean_poll_age_days,production_polling_weight,production_bayesian_margin_dem,production_posterior_sd,margin_movement_dem,actual_dem_win,fundamentals_prob_dem,production_prob_dem,probability_movement,abs_probability_movement,fundamentals_winner_dem,production_winner_dem,winner_call_changed
2018_TX_121_20181106_D060,2018,TX,2018_TX,2018-09-07,60,-2.5874814972216456,-2.8564511559439794,-3.2074861279108897,True,18.0,13.0,5.687353879638297,20.751064642293723,0.35,-2.979313396132398,4.5,-0.1228622401884185,0,0.2534353788712665,0.24474427078671668,-0.008691108084549815,0.008691108084549815,False,False,False
2018_UT_122_20181106_D060,2018,UT,2018_UT,2018-09-07,60,-33.878940101996875,-18.19579669082257,-31.88938293962915,True,6.0,3.0,1.994682709396745,9.622081867645663,0.35,-22.98855187790487,4.5,-4.792755187082303,0,0.001024982061806172,0.00016742942807982858,-0.0008575526337263434,0.0008575526337263434,False,False,False
2018_VA_124_20181106_D060,2018,VA,2018_VA,2018-09-07,60,16.319900580969303,12.222752554309402,10.933719492828114,True,7.0,6.0,2.4957075116733054,20.883092964371873,0.35,11.77159098279095,4.5,-0.4511615715184511,1,0.9902714730900711,0.9884822037575871,-0.0017892693324840225,0.0017892693324840225,True,True,False
2018_VT_123_20181106_D060,2018,VT,2018_VT,2018-09-07,60,42.16474561566585,36.94285264764074,,False,0.0,,0.0,,0.0,36.94285264764074,4.5,0.0,1,0.9999991453798008,0.9999991453798008,0.0,0.0,True,True,False
2018_WA_125_20181106_D060,2018,WA,2018_WA,2018-09-07,60,16.867519849859107,24.143862400129528,16.0,True,1.0,1.0,1.0,107.0,0.105,23.288756848115927,4.5,-0.8551055520136011,1,0.9998918350802418,0.9998505389658273,-4.129611441450187e-05,4.129611441450187e-05,True,True,False
2018_WI_127_20181106_D060,2018,WI,2018_WI,2018-09-07,60,10.83712500456204,5.754021923940577,8.748264145825098,True,7.0,6.0,5.4944098582896395,28.88026912090079,0.35,6.80200670160016,4.5,1.0479847776595823,1,0.8981008674201838,0.929081826607012,0.030980959186828194,0.030980959186828194,True,True,False
2018_WV_126_20181106_D060,2018,WV,2018_WV,2018-09-07,60,3.3894179136536167,-37.75210450259154,8.306395018143593,True,13.0,11.0,3.931450599689619,29.050136370611984,0.35,-21.631629670334245,4.5,16.120474832257297,1,6.292825425760124e-07,0.0002796860680332146,0.0002790567854906386,0.0002790567854906386,False,False,False
2018_WY_128_20181106_D060,2018,WY,2018_WY,2018-09-07,60,-37.97819051140363,-44.84063925830758,,False,0.0,,0.0,,0.0,-44.84063925830758,4.5,0.0,0,4.3100714198513604e-08,4.3100714198513604e-08,0.0,0.0,False,False,False
2018_AZ_96_20181106_D030,2018,AZ,2018_AZ,2018-10-07,30,2.402957486136785,2.791759107726598,2.2976253871849495,True,25.0,15.0,19.047198053181244,14.14561526602948,0.5,2.5446922474557736,3.5,-0.2470668602708245,1,0.7953681489567065,0.7751193999778554,-0.020248748978851094,0.020248748978851094,True,True,False
2018_CT_98_20181106_D030,2018,CT,2018_CT,2018-10-07,30,20.408576995776254,20.85309503452728,22.411095562595,True,2.0,2.0,1.999477558062808,43.95150667050637,0.275,21.281545179745905,3.5,0.4284501452186262,1,0.999960554936823,0.9999679733896072,7.418452784180296e-06,7.418452784180296e-06,True,True,False
2018_DE_99_20181106_D030,2018,DE,2018_DE,2018-10-07,30,22.639007988446096,18.567242887362447,36.288828950910975,True,2.0,2.0,2.1641053073970724,22.097632956112612,0.275,23.44067905483829,3.5,4.873436167475845,1,0.9998801302530433,0.9999887919531136,0.00010866170007028941,0.00010866170007028941,True,True,False
2018_FL_100_20181106_D030,2018,FL,2018_FL,2018-10-07,30,-0.1225183560779328,5.3323290544490405,1.180622677394405,True,48.0,23.0,17.734111455790206,15.53264160451111,0.5,3.256475865921723,3.5,-2.0758531885273177,0,0.9304120053694631,0.8297106098697771,-0.10070139549968604,0.10070139549968604,True,True,False
2018_IN_102_20181106_D030,2018,IN,2018_IN,2018-10-07,30,-6.162903216195062,-13.664619049016142,0.6062786040976565,True,8.0,7.0,8.056038036472206,16.133255427536685,0.5,-6.529170222459243,3.5,7.1354488265569,0,0.0012989372922342613,0.040115806746069405,0.03881686945383514,0.03881686945383514,False,False,False
2018_MA_105_20181106_D030,2018,MA,2018_MA,2018-10-07,30,25.038879177334593,35.872557379258986,26.90920174650552,True,8.0,3.0,3.261472563891929,4.964327914789569,0.5,31.390879562882255,3.5,-4.481677816376731,1,0.9999999734520211,0.9999997652950221,-2.0815699897092088e-07,2.0815699897092088e-07,True,True,False
2018_MD_104_20181106_D030,2018,MD,2018_MD,2018-10-07,30,36.30566322052462,34.59199101713032,30.357088033924633,True,2.0,2.0,1.526062168113561,5.427185646711047,0.275,33.427392696748754,3.5,-1.1645983203815646,1,0.9999999505147459,0.9999999128176227,-3.769712320078611e-08,3.769712320078611e-08,True,True,False
2018_MI_106_20181106_D030,2018,MI,2018_MI,2018-10-07,30,6.6371383113556135,6.334663566076905,16.14557616441354,True,15.0,11.0,8.468830665426024,16.239873274943275,0.5,11.240119865245225,3.5,4.9054562991683195,1,0.9560793534440646,0.995789312297811,0.0397099588537464,0.0397099588537464,True,True,False
2018_MN_107_20181106_D030,2018,MN,2018_MN_REGULAR,2018-10-07,30,24.963466608899424,8.233387414360969,27.663430966362196,True,6.0,6.0,5.344938480216742,7.634247632884422,0.5,17.94840919036158,3.5,9.715021776000611,1,0.9820804103289462,0.9998380490339916,0.01775763870504543,0.01775763870504543,True,True,False
2018_MN_129_20181106_D030,2018,MN,2018_MN_SPECIAL,2018-10-07,30,11.140619798671466,8.233387414360969,12.52211469294896,True,7.0,6.0,3.4820559906813924,11.606747357095506,0.5,10.377751053654965,3.5,2.144363639293996,1,0.9820804103289462,0.993609629049673,0.011529218720726764,0.011529218720726764,True,True,False
2018_MO_109_20181106_D030,2018,MO,2018_MO,2018-10-07,30,-5.996633249741748,-13.067121991132131,-0.7201687018277994,True,31.0,20.0,16.13465698558593,9.645628544231425,0.5,-6.893645346479965,3.5,6.173476644652166,0,0.001736137609813874,0.03382054103859234,0.03208440342877847,0.03208440342877847,False,False,False
2018_MS_108_20181106_D030,2018,MS,2018_MS_REGULAR,2018-10-07,30,-19.41285627996939,-11.60969464812012,-14.5602912029669,True,3.0,2.0,1.1785492967306344,17.567487692274995,0.375,-12.716168356187662,3.5,-1.1064737080675418,0,0.0035204890823068323,0.002058553582160259,-0.0014619355001465732,0.0014619355001465732,False,False,False
2018_MS_130_20181106_D030,2018,MS,2018_MS_SPECIAL,2018-10-07,30,-7.266512999290427,-11.60969464812012,,False,0.0,,0.0,,0.0,-11.60969464812012,3.5,0.0,0,0.0035204890823068323,0.0035204890823068323,0.0,0.0,False,False,False
2018_MT_110_20181106_D030,2018,MT,2018_MT,2018-10-07,30,3.6569158437772415,-15.649328634048878,4.100383021803088,True,11.0,10.0,4.621689789659506,13.124906158664444,0.5,-5.774472806122895,3.5,9.874855827925984,1,0.0004952042373465237,0.056891057676491746,0.05639585343914522,0.05639585343914522,False,False,False
2018_ND_116_20181106_D030,2018,ND,2018_ND,2018-10-07,30,-10.905410742496043,-33.0484857930395,-9.10082408195659,True,7.0,6.0,4.369231892689103,11.69612405436154,0.5,-21.074654937498043,3.5,11.973830855541454,0,1.0482153235605584e-07,3.5416276813396926e-05,3.531145528104087e-05,3.531145528104087e-05,False,False,False
2018_NE_111_20181106_D030,2018,NE,2018_NE,2018-10-07,30,-19.79502813980163,-20.525348226355145,-16.802204444030654,True,2.0,2.0,1.0681003107069604,254.53837630160655,0.275,-19.50148368621591,3.5,1.023864540139236,0,4.626013955438374e-05,7.610709734999479e-05,2.9846957795611044e-05,2.9846957795611044e-05,False,False,False
2018_NJ_113_20181106_D030,2018,NJ,2018_NJ,2018-10-07,30,11.544410589867937,21.13838028580259,6.946877183206522,True,11.0,7.0,6.180231768926698,7.578677759894526,0.5,14.042628734504556,3.5,-7.095751551298035,1,0.9999656643605549,0.9989189380040049,-0.0010467263565500096,0.0010467263565500096,True,True,False
2018_NM_114_20181106_D030,2018,NM,2018_NM,2018-10-07,30,27.83688334059555,15.871589868648222,24.1909926522251,True,9.0,8.0,3.8115221744272287,24.12826296353729,0.5,20.03129126043666,3.5,4.159701391788438,1,0.999555505114751,0.9999411777046713,0.00038567258992028286,0.00038567258992028286,True,True,False
2018_NV_112_20181106_D030,2018,NV,2018_NV,2018-10-07,30,5.247548248472796,9.157418839970395,-0.1251899585610377,True,15.0,9.0,10.419606620694587,10.532272708437844,0.5,4.516114440704679,3.5,-4.641304399265716,1,0.9884918163717796,0.8999007185545619,-0.08859109781721775,0.08859109781721775,True,True,False
2018_NY_115_20181106_D030,2018,NY,2018_NY,2018-10-07,30,33.99933379035469,33.39301299955074,27.121342153225847,True,7.0,3.0,1.7825798246161495,19.87071445907175,0.5,30.257177576388298,3.5,-3.135835423162444,1,0.9999999113478247,0.9999995926665164,-3.1868130834222796e-07,3.1868130834222796e-07,True,True,False
2018_OH_117_20181106_D030,2018,OH,2018_OH,2018-10-07,30,6.847342539013482,-1.965369154271805,11.558166952371865,True,17.0,14.0,7.92219799180176,17.39328900697133,0.5,4.79639889905003,3.5,6.761768053321835,1,0.2777337448346282,0.9115267153338583,0.6337929704992301,0.6337929704992301,False,True,True
2018_PA_118_20181106_D030,2018,PA,2018_PA,2018-10-07,30,13.085564092459125,5.818928385019667,15.176123432678043,True,16.0,11.0,7.0605401545472475,18.61372814607313,0.5,10.497525908848855,3.5,4.678597523829188,1,0.9442578007496276,0.9939690221815103,0.04971122143188267,0.04971122143188267,True,True,False
2018_RI_119_20181106_D030,2018,RI,2018_RI,2018-10-07,30,23.159474112658216,23.191408185319624,22.68433463419544,True,3.0,3.0,1.6380503504288224,6.18388164295596,0.375,23.001255603648055,3.5,-0.190152581671569,1,0.9999873475937967,0.999986121863765,-1.225730031695349e-06,1.225730031695349e-06,True,True,False
2018_TN_120_20181106_D030,2018,TN,2018_TN,2018-10-07,30,-10.937204153944108,-20.678686090523975,-2.1190748148207,True,26.0,14.0,10.238424852879172,15.104625274404611,0.5,-11.398880452672335,3.5,9.27980563785164,0,4.293631557354078e-05,0.003899061461894145,0.0038561251463206042,0.0038561251463206042,False,False,False
2018_TX_121_20181106_D030,2018,TX,2018_TX,2018-10-07,30,-2.5874814972216456,-2.8564511559439794,-3.2103318982810167,True,26.0,17.0,10.272035998922368,18.23328513632914,0.5,-3.033391527112498,3.5,-0.1769403711685186,0,0.19955924010431914,0.1861694392183091,-0.013389800886010023,0.013389800886010023,False,False,False
2018_UT_122_20181106_D030,2018,UT,2018_UT,2018-10-07,30,-33.878940101996875,-18.19579669082257,-31.88938293962915,True,6.0,3.0,1.994682709396746,39.62208186764566,0.5,-25.04258981522586,3.5,-6.846793124403291,0,0.0001435970279726952,5.143078031314151e-06,-0.00013845394994138106,0.00013845394994138106,False,False,False
2018_VA_124_20181106_D030,2018,VA,2018_VA,2018-10-07,30,16.319900580969303,12.222752554309402,15.97843543547153,True,8.0,7.0,4.756888699004342,34.02439554180541,0.5,14.100593994890469,3.5,1.8778414405810668,1,0.9973846796982477,0.9989489535812722,0.0015642738830244918,0.0015642738830244918,True,True,False
2018_VT_123_20181106_D030,2018,VT,2018_VT,2018-10-07,30,42.16474561566585,36.94285264764074,,False,0.0,,0.0,,0.0,36.94285264764074,3.5,0.0,1,0.9999999842240861,0.9999999842240861,0.0,0.0,True,True,False
2018_WA_125_20181106_D030,2018,WA,2018_WA,2018-10-07,30,16.867519849859107,24.143862400129528,16.0,True,1.0,1.0,1.0,137.0,0.15,22.9222830401101,3.5,-1.2215793600194296,1,0.9999920379442784,0.9999855785402859,-6.459403992464807e-06,6.459403992464807e-06,True,True,False
2018_WI_127_20181106_D030,2018,WI,2018_WI,2018-10-07,30,10.83712500456204,5.754021923940577,11.705597459621476,True,11.0,7.0,7.827944276116054,9.976527532066283,0.5,8.729809691781027,3.5,2.9757877678404494,1,0.9425729928225113,0.9858694070869011,0.04329641426438979,0.04329641426438979,True,True,False
2018_WV_126_20181106_D030,2018,WV,2018_WV,2018-10-07,30,3.3894179136536167,-37.75210450259154,7.065050062642082,True,18.0,15.0,6.119386710514112,18.839948025139723,0.5,-15.34352721997473,3.5,22.40857728261681,1,1.064357817978097e-08,0.0005745561001516313,0.0005745454565734516,0.0005745454565734516,False,False,False
2018_WY_128_20181106_D030,2018,WY,2018_WY,2018-10-07,30,-37.97819051140363,-44.84063925830758,,False,0.0,,0.0,,0.0,-44.84063925830758,3.5,0.0,0,3.3888432495732695e-10,3.3888432495732695e-10,0.0,0.0,False,False,False
2018_AZ_96_20181106_D014,2018,AZ,2018_AZ,2018-10-23,14,2.402957486136785,2.791759107726598,1.2038023974037892,True,29.0,18.0,20.055327913703216,18.01545742106051,0.6066666666666667,1.828398703464094,3.5,-0.963360404262504,1,0.7953681489567065,0.7087093988375214,-0.08665875011918511,0.08665875011918511,True,True,False
2018_CT_98_20181106_D014,2018,CT,2018_CT,2018-10-23,14,20.408576995776254,20.85309503452728,16.3298613760302,True,3.0,2.0,1.4504957983312297,23.06618562809875,0.455,18.795023719911107,3.5,-2.0580713146161713,1,0.999960554936823,0.9998926975250495,-6.785741177350868e-05,6.785741177350868e-05,True,True,False
2018_DE_99_20181106_D014,2018,DE,2018_DE,2018-10-23,14,22.639007988446096,18.567242887362447,36.28882895091097,True,2.0,2.0,2.1641053073970724,38.09763295611261,0.3336666666666667,24.48034543723314,3.5,5.913102549870693,1,0.9998801302530433,0.9999932397387836,0.00011310948574028146,0.00011310948574028146,True,True,False
2018_FL_100_20181106_D014,2018,FL,2018_FL,2018-10-23,14,-0.1225183560779328,5.3323290544490405,1.7159374323126018,True,59.0,26.0,20.610969189384743,10.722929927337034,0.6066666666666667,3.138384803686267,3.5,-2.1939442507627733,0,0.9304120053694631,0.8214425635173055,-0.10896944185215762,0.10896944185215762,True,True,False
2018_IN_102_20181106_D014,2018,IN,2018_IN,2018-10-23,14,-6.162903216195062,-13.664619049016142,0.4225958752439187,True,14.0,10.0,11.457254094120636,15.841737577663382,0.6066666666666667,-5.118375328298372,3.5,8.54624372071777,0,0.0012989372922342613,0.07663343702181016,0.0753344997295759,0.0753344997295759,False,False,False
2018_MA_105_20181106_D014,2018,MA,2018_MA,2018-10-23,14,25.038879177334593,35.872557379258986,26.90920174650552,True,8.0,3.0,3.261472563891931,20.964327914789568,0.6066666666666667,30.43478829538855,3.5,-5.437769083870435,1,0.9999999734520211,0.9999996263712349,-3.4708078622269767e-07,3.4708078622269767e-07,True,True,False
2018_MD_104_20181106_D014,2018,MD,2018_MD,2018-10-23,14,36.30566322052462,34.59199101713032,30.357088033924622,True,2.0,2.0,1.526062168113561,21.427185646711045,0.3336666666666667,33.178945055067345,3.5,-1.4130459620629736,1,0.9999999505147459,0.9999999016218483,-4.889289761944582e-08,4.889289761944582e-08,True,True,False
2018_MI_106_20181106_D014,2018,MI,2018_MI,2018-10-23,14,6.6371383113556135,6.334663566076905,12.180295969830864,True,19.0,13.0,9.31223962840168,14.859596780582365,0.6066666666666667,9.881013891020974,3.5,3.5463503249440684,1,0.9560793534440646,0.9918777761300556,0.03579842268599098,0.03579842268599098,True,True,False
2018_MN_107_20181106_D014,2018,MN,2018_MN_REGULAR,2018-10-23,14,24.963466608899424,8.233387414360969,22.09963888774714,True,8.0,7.0,6.178181463447407,16.404742088141585,0.6066666666666667,16.64557997488191,3.5,8.412192560520943,1,0.9820804103289462,0.9996948822871539,0.017614471958207645,0.017614471958207645,True,True,False
2018_MN_129_20181106_D014,2018,MN,2018_MN_SPECIAL,2018-10-23,14,11.140619798671466,8.233387414360969,7.68414141627274,True,9.0,7.0,4.431876049163124,15.928644474799553,0.6066666666666667,7.900178175520777,3.5,-0.3332092388401921,1,0.9820804103289462,0.9789945425828953,-0.0030858677460509076,0.0030858677460509076,True,True,False
2018_MO_109_20181106_D014,2018,MO,2018_MO,2018-10-23,14,-5.996633249741748,-13.067121991132131,-1.4999569109484665,True,34.0,21.0,16.815859804711106,20.234452723493305,0.6066666666666667,-6.049708509154041,3.5,7.017413481978091,0,0.001736137609813874,0.05012136670982426,0.04838522910001039,0.04838522910001039,False,False,False
2018_MS_108_20181106_D014,2018,MS,2018_MS_REGULAR,2018-10-23,14,-19.41285627996939,-11.60969464812012,-24.582382193845294,True,4.0,3.0,4.610536320014458,7.609000693285458,0.6066666666666667,-19.479791759193393,3.5,-7.870097111073273,0,0.0035204890823068323,7.691409818798761e-05,-0.0034435749841188446,0.0034435749841188446,False,False,False
2018_MS_130_20181106_D014,2018,MS,2018_MS_SPECIAL,2018-10-23,14,-7.266512999290427,-11.60969464812012,,False,0.0,,0.0,,0.0,-11.60969464812012,3.5,0.0,0,0.0035204890823068323,0.0035204890823068323,0.0,0.0,False,False,False
2018_MT_110_20181106_D014,2018,MT,2018_MT,2018-10-23,14,3.6569158437772415,-15.649328634048878,6.3096950590815615,True,13.0,11.0,6.263233389309559,20.33856728080083,0.6066666666666667,-2.327520926883077,3.5,13.3218077071658,1,0.0004952042373465237,0.2438216627602823,0.24332645852293577,0.24332645852293577,False,False,False
2018_ND_116_20181106_D014,2018,ND,2018_ND,2018-10-23,14,-10.905410742496043,-33.0484857930395,-11.738873564570726,True,8.0,6.0,4.282377394082489,18.635397303202417,0.6066666666666667,-20.12065437443511,3.5,12.927831418604388,0,1.0482153235605584e-07,5.632099907841805e-05,5.621617754606199e-05,5.621617754606199e-05,False,False,False
2018_NE_111_20181106_D014,2018,NE,2018_NE,2018-10-23,14,-19.79502813980163,-20.525348226355145,-16.802204444030657,True,2.0,2.0,1.0681003107069602,270.53837630160655,0.3336666666666667,-19.28305925098621,3.5,1.242288975368936,0,4.626013955438374e-05,8.463515108298706e-05,3.837501152860331e-05,3.837501152860331e-05,False,False,False
2018_NJ_113_20181106_D014,2018,NJ,2018_NJ,2018-10-23,14,11.544410589867937,21.13838028580259,6.393504723712596,True,16.0,9.0,12.6279669693073,11.743147964295524,0.6066666666666667,12.19315577813466,3.5,-8.94522450766793,1,0.9999656643605549,0.9973468671391984,-0.0026187972213564947,0.0026187972213564947,True,True,False
2018_NM_114_20181106_D014,2018,NM,2018_NM,2018-10-23,14,27.83688334059555,15.871589868648222,24.190992652225095,True,9.0,8.0,3.811522174427229,40.12826296353729,0.6066666666666667,20.918694224018193,3.5,5.047104355369971,1,0.999555505114751,0.9999617933269354,0.00040628821218435807,0.00040628821218435807,True,True,False
2018_NV_112_20181106_D014,2018,NV,2018_NV,2018-10-23,14,5.247548248472796,9.157418839970395,-0.6850401254353561,True,20.0,12.0,12.910304598538229,14.595633575857384,0.6066666666666667,3.186327067624239,3.5,-5.971091772346156,1,0.9884918163717796,0.824836496043558,-0.1636553203282216,0.1636553203282216,True,True,False
2018_NY_115_20181106_D014,2018,NY,2018_NY,2018-10-23,14,33.99933379035469,33.39301299955074,25.71667729910607,True,8.0,3.0,1.990117184877079,16.753723900845614,0.6066666666666667,28.73603600794764,3.5,-4.656976991603102,1,0.9999999113478247,0.9999991465037167,-7.648441080476687e-07,7.648441080476687e-07,True,True,False
2018_OH_117_20181106_D014,2018,OH,2018_OH,2018-10-23,14,6.847342539013482,-1.965369154271805,13.241460226378114,True,19.0,14.0,9.097318563638067,27.654635203771875,0.6066666666666667,7.260107336655812,3.5,9.225476490927615,1,0.2777337448346282,0.9715428653221532,0.693809120487525,0.693809120487525,False,True,True
2018_PA_118_20181106_D014,2018,PA,2018_PA,2018-10-23,14,13.085564092459125,5.818928385019667,15.176123432678043,True,16.0,11.0,7.060540154547246,34.61372814607313,0.6066666666666667,11.495626713932417,3.5,5.6766983289127495,1,0.9442578007496276,0.9962794602454909,0.05202165949586324,0.05202165949586324,True,True,False
