year,state,state_po,dem_candidate,gop_candidate,dem_votes,gop_votes,major_party_votes,totalvotes,dem_vote_share,gop_vote_share,dem_two_party_share,gop_two_party_share,presidential_margin_dem,winner_party,source_dataset,source_doi,source_file,source_status,validation_status
2020,MASSACHUSETTS,MA,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2382202,1167202,3549404,3658005,65.12298370286535,31.90815758863096,67.11554954014815,32.88445045985185,34.2310990802963,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,MARYLAND,MD,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1985023,976414,2961437,3037030,65.36066486007711,32.15029156774875,67.02904704709233,32.97095295290766,34.058094094184675,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,MAINE,ME,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",435072,360737,795809,828305,52.52557934577239,43.551228110418265,54.670404582003975,45.329595417996025,9.34080916400795,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,MICHIGAN,MI,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2804040,2649852,5453892,5539302,50.62081829082437,47.83729069113762,51.41355934440946,48.58644065559054,2.8271186888189135,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,MINNESOTA,MN,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1717077,1484065,3201142,3277171,52.39509930974002,45.284942409169375,53.63951364856667,46.36048635143333,7.279027297133339,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,MISSOURI,MO,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1253014,1718736,2971750,3025962,41.40878173618836,56.79965577888949,42.164179355598556,57.835820644401444,-15.671641288802888,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,MISSISSIPPI,MS,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",539398,756764,1296162,1313759,41.05760645597861,57.60295457538255,41.61501417261114,58.38498582738886,-16.76997165477772,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,MONTANA,MT,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",244786,343602,588388,603674,40.54936936160908,56.91846924002028,41.6028199079519,58.3971800920481,-16.794360184096206,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,NORTH CAROLINA,NC,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2684292,2758773,5443065,5524802,48.586211777363246,49.93433248829551,49.31581746681328,50.68418253318672,-1.3683650663734426,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,NORTH DAKOTA,ND,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",114902,235595,350497,361819,31.756762359080092,65.11404873707572,32.78259157710337,67.21740842289663,-34.43481684579326,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,NEBRASKA,NE,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",374583,556846,931429,956383,39.166630941787965,58.22416333205421,40.215947753398275,59.784052246601725,-19.56810449320345,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,NEW HAMPSHIRE,NH,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",424921,365654,790575,806182,52.70782528014766,45.3562595046776,53.74834772159504,46.25165227840496,7.496695443190077,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,NEW JERSEY,NJ,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2608335,1883274,4491609,4549353,57.334196752812986,41.396523857348505,58.07128358679484,41.92871641320516,16.142567173589683,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,NEW MEXICO,NM,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",501614,401894,903508,923965,54.289285849572224,43.49666924612945,55.51849015171974,44.48150984828026,11.036980303439478,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,NEVADA,NV,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",703486,669890,1373376,1405376,50.05678195728403,47.66624732455941,51.22311734004381,48.77688265995619,2.4462346800876134,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,NEW YORK,NY,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5230985,3244798,8475783,8661735,60.39188453583491,37.46129384009093,61.71683489301225,38.28316510698775,23.433669786024495,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,OHIO,OH,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2679165,3154834,5833999,5922202,45.239338340705025,53.27130010087464,45.923302352297284,54.076697647702716,-8.153395295405431,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,OKLAHOMA,OK,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",503890,1020280,1524170,1560699,32.28617433598663,65.37327184806296,33.059960503093485,66.94003949690651,-33.88007899381302,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,OREGON,OR,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1340383,958448,2298831,2374321,56.453318654048886,40.367246046343354,58.30715698544173,41.69284301455827,16.614313970883458,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,PENNSYLVANIA,PA,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",3458229,3377674,6835903,6915283,50.00849567544813,48.843612040172474,50.58920525934906,49.41079474065094,1.178410518698115,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,RHODE ISLAND,RI,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",307486,199922,507408,516990,59.476198765933574,38.670380471575854,60.59935988395926,39.40064011604074,21.19871976791852,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,SOUTH CAROLINA,SC,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1091541,1385103,2476644,2514096,43.41683849781393,55.09348091719648,44.073391250417906,55.926608749582094,-11.853217499164188,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,SOUTH DAKOTA,SD,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",150471,261043,411514,422609,35.60525213613529,61.769389672250234,36.5652201383185,63.4347798616815,-26.869559723362997,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,TENNESSEE,TN,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1143711,1852475,2996186,3053851,37.4514342710237,60.66029416628382,38.172229627933646,61.827770372066354,-23.655540744132708,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,TEXAS,TX,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5259126,5890347,11149473,11315056,46.47900991387051,52.05760360355265,47.16927876322047,52.83072123677953,-5.661442473559063,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,UTAH,UT,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",560282,865140,1425422,1488289,37.64604858330606,58.129839029919594,39.30639487814837,60.69360512185163,-21.387210243703265,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,VIRGINIA,VA,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2413568,1962430,4375998,4460524,54.10951717780243,43.99550366728214,55.15468699939991,44.84531300060009,10.309373998799813,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,VERMONT,VT,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",242820,112704,355524,370968,65.45578055250049,30.38105712622113,68.29918655280656,31.70081344719344,36.59837310561312,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,WASHINGTON,WA,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2369612,1584651,3954263,4087631,57.97030113530307,38.76697774334327,59.92550318479069,40.07449681520931,19.851006369581384,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,WISCONSIN,WI,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1630866,1610184,3241050,3298041,49.44953686142774,48.822437319608824,50.319063266533995,49.680936733466005,0.6381265330679895,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,WEST VIRGINIA,WV,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",235984,545382,781366,794652,29.696521244519612,68.63155192461606,30.201467686077972,69.79853231392202,-39.59706462784405,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,WYOMING,WY,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",73491,193559,267050,278503,26.3878665579904,69.49978994840271,27.519565624414902,72.48043437558509,-44.96086875117019,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,ALASKA,AK,"HARRIS, KAMALA D.","TRUMP, DONALD J.",140026,184458,324484,338177,41.40612756041954,54.544809374972274,43.15343745762503,56.84656254237497,-13.693125084749937,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,ALABAMA,AL,"HARRIS, KAMALA D.","TRUMP, DONALD J.",772412,1462616,2235028,2265090,34.10072005968858,64.57209205815221,34.559388070306056,65.44061192969394,-30.881223859387887,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,ARKANSAS,AR,"HARRIS, KAMALA D.","TRUMP, DONALD J.",396905,759241,1156146,1182676,33.55990989924544,64.19687217800987,34.33000676385162,65.66999323614837,-31.33998647229675,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,ARIZONA,AZ,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1582860,1770242,3353102,3389319,46.70141701031977,52.23002024890546,47.20584103913332,52.79415896086668,-5.588317921733363,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,CALIFORNIA,CA,"HARRIS, KAMALA D.","TRUMP, DONALD J.",9276179,6081697,15357876,15865475,58.467704244594,38.33290210346681,60.40014257179834,39.59985742820166,20.800285143596682,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,COLORADO,CO,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1728159,1377441,3105600,3192745,54.12768636392822,43.14284416700989,55.64654173106646,44.35345826893354,11.293083462132927,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,CONNECTICUT,CT,"HARRIS, KAMALA D.","TRUMP, DONALD J.",992053,736918,1728971,1759010,56.39837181141665,41.893906231346044,57.378232486259165,42.621767513740835,14.75646497251833,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,DELAWARE,DE,"HARRIS, KAMALA D.","TRUMP, DONALD J.",289758,214351,504109,512913,56.49262155570243,41.79090800974044,57.47923564149817,42.52076435850183,14.958471282996342,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,FLORIDA,FL,"HARRIS, KAMALA D.","TRUMP, DONALD J.",4683038,6110125,10793163,10893752,42.98829273881028,56.08834311631107,43.3889305665077,56.6110694334923,-13.222138866984594,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,GEORGIA,GA,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2548017,2663117,5211134,5250905,48.52529230675474,50.717295399554935,48.89563384860186,51.10436615139814,-2.208732302796278,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,HAWAII,HI,"HARRIS, KAMALA D.","TRUMP, DONALD J.",313044,193661,506705,522236,59.94301426941077,37.08304291546351,61.7803258306115,38.2196741693885,23.560651661223005,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,IOWA,IA,"HARRIS, KAMALA D.","TRUMP, DONALD J.",707278,927019,1634297,1663506,42.5173098263547,55.72682034209675,43.27720114520188,56.72279885479812,-13.445597709596242,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,IDAHO,ID,"HARRIS, KAMALA D.","TRUMP, DONALD J.",274972,605246,880218,917466,29.97081090743417,65.96931112433595,31.23907940987346,68.76092059012653,-37.52184118025307,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,ILLINOIS,IL,"HARRIS, KAMALA D.","TRUMP, DONALD J.",3062863,2449079,5511942,5633310,54.37057431598829,43.47495522170802,55.56776540827171,44.43223459172829,11.135530816543422,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,INDIANA,IN,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1163603,1720347,2883950,2936677,39.623118238744,58.58141702339072,40.34754416685449,59.65245583314551,-19.30491166629102,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,KANSAS,KS,"HARRIS, KAMALA D.","TRUMP, DONALD J.",544853,758802,1303655,1327591,41.04072715166041,57.15630792917397,41.79426305272484,58.20573694727516,-16.411473894550326,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,KENTUCKY,KY,"HARRIS, KAMALA D.","TRUMP, DONALD J.",704043,1337494,2041537,2074530,33.937470173967114,64.47214549801642,34.485928983897914,65.51407101610208,-31.028142032204165,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,LOUISIANA,LA,"HARRIS, KAMALA D.","TRUMP, DONALD J.",766870,1208505,1975375,2006975,38.210241781786024,60.215249318003465,38.821489590584065,61.178510409415935,-22.35702081883187,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,MASSACHUSETTS,MA,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2126518,1251303,3377821,3512930,60.53402715112456,35.619924108934704,62.95531942041926,37.04468057958074,25.910638840838516,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,MARYLAND,MD,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1902577,1035550,2938127,3038334,62.61908664419382,34.08282302077389,64.75475702718091,35.24524297281908,29.509514054361837,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,MAINE,ME,"HARRIS, KAMALA D.","TRUMP, DONALD J.",435652,377977,813629,842447,51.71268934425549,44.86656133857679,53.54430581997446,46.45569418002554,7.0886116399489225,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,MICHIGAN,MI,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2736533,2816636,5553169,5664186,48.31290850971349,49.72710995013229,49.278763171083035,50.721236828916965,-1.4424736578339292,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,MINNESOTA,MN,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1656979,1519032,3176011,3253920,50.922548802674925,46.68313910606284,52.17170217609448,47.82829782390552,4.343404352188955,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,MISSOURI,MO,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1200599,1751986,2952585,2995327,40.08240168769554,58.49064225708913,40.66263968691841,59.33736031308159,-18.67472062616318,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,MISSISSIPPI,MS,"HARRIS, KAMALA D.","TRUMP, DONALD J.",466668,747744,1214412,1228008,38.00203256004847,60.89080852893466,38.42748589440816,61.57251410559184,-23.145028211183686,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,MONTANA,MT,"HARRIS, KAMALA D.","TRUMP, DONALD J.",231906,352079,583985,602963,38.46106643359543,58.391476757280294,39.71095147991815,60.28904852008185,-20.578097040163698,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,NORTH CAROLINA,NC,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2715375,2898423,5613798,5699141,47.64533813078146,50.85719058363357,48.369659898699595,51.630340101300405,-3.2606802026008097,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,NORTH DAKOTA,ND,"HARRIS, KAMALA D.","TRUMP, DONALD J.",112327,246505,358832,368155,30.51079029213239,66.95685241270661,31.303506933606812,68.69649306639319,-37.392986132786376,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,NEBRASKA,NE,"HARRIS, KAMALA D.","TRUMP, DONALD J.",369995,564816,934811,952182,38.857592351042136,59.318071545145784,39.579658348051105,60.420341651948895,-20.84068330389779,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,NEW HAMPSHIRE,NH,"HARRIS, KAMALA D.","TRUMP, DONALD J.",418488,395523,814011,831033,50.35756702802416,47.59413886091166,51.410607473363385,48.589392526636615,2.8212149467267693,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,NEW JERSEY,NJ,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2220713,1968215,4188928,4272725,51.97416168838388,46.06463088544196,53.01387371661676,46.98612628338324,6.027747433233515,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,NEW MEXICO,NM,"HARRIS, KAMALA D.","TRUMP, DONALD J.",478802,423391,902193,923403,51.85189998299767,45.85116141056505,53.070906114323655,46.929093885676345,6.141812228647311,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,NEVADA,NV,"HARRIS, KAMALA D.","TRUMP, DONALD J.",705197,751205,1456402,1484840,47.49313057299103,50.5916462379785,48.42049104574149,51.57950895425851,-3.159017908517015,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,NEW YORK,NY,"HARRIS, KAMALA D.","TRUMP, DONALD J.",4619195,3578899,8198094,8381429,55.112260689674756,42.700343819651756,56.34474305856947,43.65525694143053,12.68948611713894,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,OHIO,OH,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2533699,3180116,5713815,5767788,43.92843495634722,55.13579902728741,44.34338528636297,55.65661471363703,-11.313229427274067,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,OKLAHOMA,OK,"HARRIS, KAMALA D.","TRUMP, DONALD J.",499599,1036213,1535812,1566173,31.899349560999966,66.16210342024796,32.529958093829194,67.4700419061708,-34.94008381234161,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,OREGON,OR,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1240600,919480,2160080,2244493,55.273061666933245,40.96604444745428,57.433058034887594,42.566941965112406,14.866116069775188,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,PENNSYLVANIA,PA,"HARRIS, KAMALA D.","TRUMP, DONALD J.",3423042,3543308,6966350,7034206,48.66280572391539,50.37253671558666,49.13680765393642,50.86319234606358,-1.726384692127155,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,RHODE ISLAND,RI,"HARRIS, KAMALA D.","TRUMP, DONALD J.",285156,214406,499562,513086,55.57664796934627,41.78753659230616,57.08120313394534,42.91879686605466,14.162406267890674,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,SOUTH CAROLINA,SC,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1028452,1483747,2512199,2548140,40.36089068889464,58.2286295101525,40.938317386480925,59.061682613519075,-18.12336522703815,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,SOUTH DAKOTA,SD,"HARRIS, KAMALA D.","TRUMP, DONALD J.",146859,272081,418940,428922,34.23909242239848,63.43367791812964,35.05490046307347,64.94509953692653,-29.89019907385306,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,TENNESSEE,TN,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1056265,1966865,3023130,3063942,34.47405336001791,64.19393709149847,34.939450172503335,65.06054982749667,-30.121099654993337,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,TEXAS,TX,"HARRIS, KAMALA D.","TRUMP, DONALD J.",4835250,6393597,11228847,11388674,42.456654743124616,56.1399597529967,43.06096609919077,56.93903390080923,-13.878067801618457,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,UTAH,UT,"HARRIS, KAMALA D.","TRUMP, DONALD J.",562566,883818,1446384,1488494,37.79430753499846,59.376658555560184,38.8946503833007,61.1053496166993,-22.2106992333986,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,VIRGINIA,VA,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2333778,2074097,4407875,4503288,51.82386736091496,46.05739184347082,52.9456484133511,47.0543515866489,5.891296826702202,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,VERMONT,VT,"HARRIS, KAMALA D.","TRUMP, DONALD J.",235791,119395,355186,372885,63.23424111991633,32.01925526636899,66.38521788584009,33.61478211415991,32.770435771680184,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,WASHINGTON,WA,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2245849,1530923,3776772,3924243,57.23012056083173,39.01193172797913,59.46477573970576,40.53522426029424,18.929551479411515,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,WISCONSIN,WI,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1668229,1697626,3365855,3422918,48.73704248830968,49.5958711251628,49.56330560882748,50.43669439117252,-0.8733887823450459,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,WEST VIRGINIA,WV,"HARRIS, KAMALA D.","TRUMP, DONALD J.",214309,533556,747865,762584,28.103002423339593,69.96684955362295,28.656107719976198,71.3438922800238,-42.6877845600476,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2024,WYOMING,WY,"HARRIS, KAMALA D.","TRUMP, DONALD J.",69527,192633,262160,271123,25.644080362049696,71.05004001873688,26.520826975892586,73.47917302410741,-46.95834604821482,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
