race_id,cycle,election_date,state,state_name,senate_class,seat_id,election_type,special_election,dem_candidate,gop_candidate,dem_votes,gop_votes,other_votes,total_votes,dem_two_party_share,gop_two_party_share,actual_margin_dem,winner_party,presidential_result_year,presidential_dem_candidate,presidential_gop_candidate,presidential_dem_two_party_share,presidential_gop_two_party_share,presidential_margin_dem,presidential_winner_party,senate_overperformance_dem,senate_overperformance_abs,senate_outperformed_presidential_baseline,model_incumbent_name,model_incumbent_party,model_incumbent_running,model_open_seat,incumbency_source,lineage_appointed_incumbent,lineage_candidate_match_method,incumbency_override_applied,incumbency_audit_flag,major_party_contested,backtest_scorable,backtest_exclusion_reason,presidential_baseline_available,historical_baseline_scorable,baseline_method,lookahead_protection,baseline_validation_status,source,source_url,source_status,source_dataset,source_doi,source_file,notes,incumbent_name,incumbent_party,incumbent_running,open_seat,dem_vote_share,gop_vote_share,manual_review,class_assignment_method,class_assignment_notes,incumbency_reference_date,lineage_officeholder_count,lineage_incumbent_name,lineage_incumbent_party,lineage_incumbent_bioguide_id,lineage_incumbent_term_start,lineage_incumbent_term_end,lineage_incumbent_term_how,lineage_officeholder_status,lineage_dem_candidate_match_score,lineage_gop_candidate_match_score,lineage_incumbent_candidate_party,lineage_incumbent_running,lineage_open_seat,incumbency_override_status,incumbency_override_notes,existing_incumbency_name_available,existing_incumbency_party_available,existing_incumbency_running_available,existing_open_seat_available,audit_existing_name_match_score,audit_incumbent_name_agrees,audit_incumbent_party_agrees,audit_incumbent_running_agrees,audit_open_seat_agrees
2012_NY,2012,2012-11-06,NY,New York,1,NY_CLASS_1,regular,False,KIRSTEN E. GILLIBRAND,WENDY LONG,4808878,1755466,552284,7116628,73.2575562767582,26.74244372324181,46.51511255351639,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",65.76385737978426,34.23614262021574,31.52771475956852,D,14.987397793947867,14.987397793947867,True,Kirsten E. Gillibrand,D,True,False,audited_senate_seat_lineage,True,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,67.57242334431419,24.66710357770562,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Kirsten E. Gillibrand,D,G000555,2009-01-27,2013-01-03,appointment,single_match,1.0,0.1467,D,True,False,,,False,False,False,False,,,,,
2012_OH,2012,2012-11-06,OH,Ohio,1,OH_CLASS_1,regular,False,SHERROD BROWN,JOSH MANDEL,2762690,2435712,250616,5449018,53.14498570906983,46.85501429093017,6.2899714181396575,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",52.33384076225413,47.66615923774587,4.667681524508254,D,1.6222898936314039,1.6222898936314039,True,Sherrod Brown,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,50.70069506101834,44.70001750774176,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Sherrod Brown,D,B000944,2007-01-04,2013-01-03,,single_match,1.0,0.1375,D,True,False,,,False,False,False,False,,,,,
2012_PA,2012,2012-11-06,PA,Pennsylvania,1,PA_CLASS_1,regular,False,"ROBERT P. CASEY, JR.",TOM SMITH,3021364,2509132,96926,5627422,54.63097704075729,45.36902295924271,9.261954081514574,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",55.22970381548445,44.77029618451555,10.459407630968895,D,-1.1974535494543215,1.1974535494543215,False,"Robert P. Casey, Jr.",D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,53.69002004825656,44.587592684536546,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,"Robert P. Casey, Jr.",D,C001070,2007-01-04,2013-01-03,,single_match,1.0,0.0957,D,True,False,,,False,False,False,False,,,,,
2012_RI,2012,2012-11-06,RI,Rhode Island,1,RI_CLASS_1,regular,False,SHELDON WHITEHOUSE,BENJAMIN BARRETT HINCKLEY III,271034,146222,933,418189,64.95628582932301,35.04371417067699,29.912571658646016,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",64.19813750914578,35.80186249085423,28.39627501829155,D,1.516296640354465,1.516296640354465,True,Sheldon Whitehouse,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,64.81136519611945,34.9655299398119,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Sheldon Whitehouse,D,W000802,2007-01-04,2013-01-03,,single_match,1.0,0.1535,D,True,False,,,False,False,False,False,,,,,
2012_TN,2012,2012-11-06,TN,Tennessee,1,TN_CLASS_1,regular,False,MARK E. CLAYTON,BOB CORKER,705882,1506443,109152,2321477,31.90679488773123,68.09320511226876,-36.186410224537525,R,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",42.36852819764554,57.63147180235446,-15.262943604708925,R,-20.923466619828602,20.923466619828602,False,Bob Corker,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,30.406590287131856,64.89157549267127,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Bob Corker,R,C001071,2007-01-04,2013-01-03,,single_match,0.1375,1.0,R,True,False,,,False,False,False,False,,,,,
2012_TX,2012,2012-11-06,TX,Texas,1,TX_CLASS_1,regular,False,PAUL SADLER,TED CRUZ,3194927,4440137,229758,7864822,41.84545145921501,58.15454854078499,-16.309097081569973,R,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",44.06406324905928,55.93593675094072,-11.87187350188144,R,-4.437223579688533,4.437223579688533,False,Kay Bailey Hutchison,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,40.6230045638668,56.45565786485695,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Kay Bailey Hutchison,R,H001016,2007-01-04,2013-01-03,,single_match,0.1774,0.0786,,False,True,,,False,False,False,False,,,,,
2012_UT,2012,2012-11-06,UT,Utah,1,UT_CLASS_1,regular,False,SCOTT HOWELL,ORRIN G. HATCH,301873,657608,47420,1006901,31.462113371708245,68.53788662829176,-37.07577325658352,R,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",35.47363862725993,64.52636137274007,-29.05272274548014,R,-8.023050511103378,8.023050511103378,False,Orrin G. Hatch,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,29.980405223552268,65.3100950341692,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Orrin G. Hatch,R,H000338,2007-01-04,2013-01-03,,single_match,0.132,1.0,R,True,False,,,False,False,False,False,,,,,
2012_VA,2012,2012-11-06,VA,Virginia,1,VA_CLASS_1,regular,False,TIMOTHY M. KAINE,GEORGE F. ALLEN,2010067,1785542,6587,3802196,52.95769400905098,47.04230599094902,5.9153880181019645,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",53.18258440612755,46.81741559387245,6.3651688122551064,D,-0.449780794153142,0.449780794153142,False,Jim Webb,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,52.86594904628799,46.96080896408286,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Jim Webb,D,W000803,2007-01-04,2013-01-03,,single_match,0.1913,0.1,,False,True,,,False,False,False,False,,,,,
2012_VT,2012,2012-11-06,VT,Vermont,1,VT_CLASS_1,regular,False,BERNARD SANDERS,JOHN MACGOVERN,207848,72898,12016,292762,74.03418036232038,25.965819637679612,48.06836072464077,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",68.8991817393381,31.1008182606619,37.79836347867621,D,10.26999724596456,10.26999724596456,True,Bernard Sanders,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,70.99555270151181,24.900089492488775,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Bernard Sanders,D,S000033,2007-01-04,2013-01-03,,single_match,1.0,0.1138,D,True,False,,,False,False,False,False,,,,,
2012_WA,2012,2012-11-06,WA,Washington,1,WA_CLASS_1,regular,False,MARIA CANTWELL,MICHAEL BAUMGARTNER,1855493,1213924,0,3069417,60.45099118171301,39.54900881828699,20.901982363426015,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",58.75202680210895,41.24797319789105,17.5040536042179,D,3.3979287592081135,3.3979287592081135,True,Maria Cantwell,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,60.45099118171301,39.54900881828699,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Maria Cantwell,D,C000127,2007-01-04,2013-01-03,,single_match,1.0,0.1667,D,True,False,,,False,False,False,False,,,,,
2012_WI,2012,2012-11-06,WI,Wisconsin,1,WI_CLASS_1,regular,False,TAMMY BALDWIN,TOMMY G. THOMPSON,1547104,1380126,82181,3009411,52.85215032641781,47.14784967358219,5.704300652835613,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",57.05567824781841,42.94432175218159,14.111356495636826,D,-8.407055842801213,8.407055842801213,False,Herb Kohl,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,51.40886372781917,45.86033612557407,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,Herb Kohl,D,K000305,2007-01-04,2013-01-03,,single_match,0.1,0.088,,False,True,,,False,False,False,False,,,,,
2012_WV,2012,2012-11-06,WV,West Virginia,1,WV_CLASS_1,regular,False,JOE MANCHIN III,JOHN R. RAESE,399898,240787,19517,660202,62.417256530120106,37.582743469879894,24.834513060240212,D,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",43.32625623286275,56.67374376713725,-13.347487534274508,R,38.18200059451472,38.18200059451472,True,"Joe Manchin, III",D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,60.57206733696656,36.47171623230466,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,"Joe Manchin, III",D,M001183,2010-11-15,2013-01-03,,single_match,1.0,0.1435,D,True,False,,,False,False,False,False,,,,,
2012_WY,2012,2012-11-06,WY,Wyoming,1,WY_CLASS_1,regular,False,TIM CHESNUT,JOHN BARRASSO,53019,185250,12431,250700,22.25174067965199,77.74825932034801,-55.496518640696024,R,2008,"OBAMA, BARACK H.","MCCAIN, JOHN",33.43797664490408,66.56202335509592,-33.124046710191834,R,-22.37247193050419,22.37247193050419,False,John Barrasso,R,True,False,audited_senate_seat_lineage,True,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,21.148384523334663,73.89309932189869,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2012-11-05,1,John Barrasso,R,B001261,2007-06-25,2013-01-03,appointment,single_match,0.0917,1.0,R,True,False,,,False,False,False,False,,,,,
2014_AK,2014,2014-11-04,AK,Alaska,2,AK_CLASS_2,regular,False,MARK BEGICH,DAN SULLIVAN,129431,135445,17524,282400,48.864751808393365,51.135248191606635,-2.2704963832132705,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",42.684709518439625,57.315290481560375,-14.63058096312075,R,12.360084579907479,12.360084579907479,True,Mark Begich,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,45.83250708215297,47.9621104815864,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Mark Begich,D,B001265,2009-01-06,2015-01-03,,single_match,1.0,0.1435,D,True,False,,,False,False,False,False,,,,,
2014_AL,2014,2014-11-04,AL,Alabama,2,AL_CLASS_2,regular,False,,JEFF SESSIONS,0,795606,22484,818090,0.0,100.0,-100.0,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",38.78377146656229,61.21622853343771,-22.432457066875415,R,-77.56754293312459,77.56754293312459,False,Jeff Sessions,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,False,False,Republican unopposed,True,False,most_recent_completed_presidential_election,True,not_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,0.0,97.25164712928895,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Jeff Sessions,R,S001141,2009-01-06,2015-01-03,,single_match,0.0,1.0,R,True,False,,,False,False,False,False,,,,,
2014_AR,2014,2014-11-04,AR,Arkansas,2,AR_CLASS_2,regular,False,MARK L. PRYOR,TOM COTTON,334174,478819,34512,847505,41.10416694854691,58.89583305145309,-17.791666102906177,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",37.84559464877038,62.15440535122962,-24.30881070245924,R,6.517144599553063,6.517144599553063,True,Mark L. Pryor,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,39.430327844673485,56.497483790656105,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Mark L. Pryor,D,P000590,2009-01-06,2015-01-03,,single_match,1.0,0.15,D,True,False,,,False,False,False,False,,,,,
2014_CO,2014,2014-11-04,CO,Colorado,2,CO_CLASS_2,regular,False,MARK UDALL,CORY GARDNER,944203,983891,112964,2041058,48.97079706694798,51.02920293305202,-2.0584058661040388,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",52.74798831420251,47.25201168579749,5.495976628405032,D,-7.5543824945090705,7.5543824945090705,False,Mark Udall,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,46.26046883528053,48.20495056975353,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Mark Udall,D,U000038,2009-01-06,2015-01-03,,single_match,1.0,0.15,D,True,False,,,False,False,False,False,,,,,
2014_DE,2014,2014-11-04,DE,Delaware,2,DE_CLASS_2,regular,False,CHRISTOPHER A. COONS,KEVIN WADE,130655,98823,4560,234038,56.93574111679551,43.06425888320449,13.871482233591024,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",59.44695491927816,40.55304508072184,18.89390983855633,D,-5.022427604965305,5.022427604965305,False,Christopher A. Coons,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,55.826404259137405,42.22519419923261,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Christopher A. Coons,D,C001088,2010-11-15,2015-01-03,,single_match,1.0,0.0759,D,True,False,,,False,False,False,False,,,,,
2014_GA,2014,2014-11-04,GA,Georgia,2,GA_CLASS_2,regular,False,M. MICHELLE NUNN,DAVID A. PERDUE,1160811,1358088,48906,2567805,46.08406291796535,53.91593708203465,-7.831874164069305,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",46.04335090194328,53.95664909805672,-7.913298196113445,R,0.08142403204413995,0.08142403204413995,True,Saxby Chambliss,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,45.20635328617243,52.88906283771548,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Saxby Chambliss,R,C000286,2009-01-06,2015-01-03,,single_match,0.1467,0.1138,,False,True,,,False,False,False,False,,,,,
2014_HI,2014,2014-11-04,HI,Hawaii,1,HI_CLASS_1,special,True,BRIAN SCHATZ,CAM CAVASSO,246827,98006,24870,369703,71.57870621431243,28.421293785687563,43.157412428624866,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",71.70384850107442,28.296151498925585,43.40769700214883,D,-0.25028457352396316,0.25028457352396316,False,Mazie K. Hirono,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,66.76359131519084,26.509387264912647,False,special_election_override,Special election for the Class 1 seat,2014-11-03,1,Mazie K. Hirono,D,H001042,2013-01-03,2019-01-03,,single_match,0.0846,0.132,,False,True,,,False,False,False,False,,,,,
2014_IA,2014,2014-11-04,IA,Iowa,2,IA_CLASS_2,regular,False,BRUCE BRALEY,JONI ERNST,494370,588575,46755,1129700,45.650517800996354,54.349482199003646,-8.698964398007291,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",52.959351928100176,47.040648071899824,5.918703856200352,D,-14.617668254207643,14.617668254207643,False,Tom Harkin,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,43.76117553332743,52.100115074798616,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Tom Harkin,D,H000206,2009-01-06,2015-01-03,,single_match,0.1,0.055,,False,True,,,False,False,False,False,,,,,
2014_ID,2014,2014-11-04,ID,Idaho,2,ID_CLASS_2,regular,False,NELS MITCHELL,JAMES E. RISCH,151574,285596,0,437170,34.67163803554681,65.3283619644532,-30.65672392890638,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",33.578613156424666,66.42138684357533,-32.84277368715067,R,2.1860497582442875,2.1860497582442875,True,James E. Risch,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,34.67163803554681,65.3283619644532,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,James E. Risch,R,R000584,2009-01-06,2015-01-03,,single_match,0.2538,1.0,R,True,False,,,False,False,False,False,,,,,
2014_IL,2014,2014-11-04,IL,Illinois,2,IL_CLASS_2,regular,False,RICHARD J. DURBIN,"JAMES D. ""JIM"" OBERWEIS",1929637,1538522,135360,3603519,55.638654398486345,44.361345601513655,11.27730879697269,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",58.57752339211691,41.42247660788309,17.155046784233818,D,-5.877737987261128,5.877737987261128,False,Richard J. Durbin,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,53.54868393922718,42.69498787157775,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Richard J. Durbin,D,D000563,2009-01-06,2015-01-03,,single_match,1.0,0.2139,D,True,False,,,False,False,False,False,,,,,
2014_KS,2014,2014-11-04,KS,Kansas,2,KS_CLASS_2,regular,False,GREG ORMAN,PAT ROBERTS,368372,460350,37469,866191,44.45061190604328,55.54938809395672,-11.098776187913444,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",38.886673254746945,61.113326745253055,-22.22665349050611,R,11.127877302592665,11.127877302592665,True,Pat Roberts,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,42.527802759437584,53.146476931762166,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Pat Roberts,R,R000307,2009-01-06,2015-01-03,,single_match,0.0524,1.0,R,True,False,,,False,False,False,False,,,,,
2014_KY,2014,2014-11-04,KY,Kentucky,2,KY_CLASS_2,regular,False,ALISON LUNDERGAN GRIMES,MICH MCCONNELL,584698,806787,44383,1435868,42.01971275292224,57.98028724707776,-15.960574494155525,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",38.45722760619509,61.54277239380491,-23.08554478760982,R,7.124970293454295,7.124970293454295,True,Mitch McConnell,R,True,False,audited_senate_seat_lineage,False,confirmed_name_match,True,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,40.72087406363259,56.18810364183894,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Mitch McConnell,R,M000355,2009-01-06,2015-01-03,,single_match,0.1447,0.831,R,True,False,confirmed,Source candidate name misspells Mitch McConnell as MICH MCCONNELL.,False,False,False,False,,,,,
2014_LA,2014,2014-11-04,LA,Louisiana,2,LA_CLASS_2,regular,False,MARY L. LANDRIEU,BILL CASSIDY,1561210,1712379,249594,3523183,47.69108156216312,52.30891843783688,-4.61783687567376,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",41.25317438588602,58.74682561411398,-17.49365122822796,R,12.875814352554201,12.875814352554201,True,Mary L. Landrieu,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,44.31248674848851,48.6031807033583,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Mary L. Landrieu,D,L000550,2009-01-06,2015-01-03,,single_match,1.0,0.163,D,True,False,,,False,False,False,False,,,,,
2014_MA,2014,2014-11-04,MA,Massachusetts,2,MA_CLASS_2,regular,False,EDWARD J. MARKEY,BRIAN J. HERR,1289944,791950,104895,2186789,61.96011900701957,38.03988099298043,23.920238014039143,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",61.785680749060006,38.214319250939994,23.571361498120012,D,0.34887651591913027,0.34887651591913027,True,Edward J. Markey,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,58.98804137024651,36.21519954600101,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2014-11-03,1,Edward J. Markey,D,M000133,2013-07-16,2015-01-03,,single_match,1.0,0.2937,D,True,False,,,False,False,False,False,,,,,
