bias_correction_dem,global_sd,races,adjusted_residual_mean,adjusted_residual_sd,margin_mae,margin_rmse,brier,binary_log_loss,margin_negative_log_likelihood,expected_calibration_error,root_mean_squared_calibration_error,maximum_calibration_error,coverage_50,coverage_error_50,absolute_coverage_error_50,coverage_80,coverage_error_80,absolute_coverage_error_80,coverage_95,coverage_error_95,absolute_coverage_error_95,mean_absolute_coverage_error,maximum_absolute_coverage_error,rank_brier,rank_binary_log_loss,rank_margin_negative_log_likelihood,rank_expected_calibration_error,rank_mean_absolute_coverage_error,average_rank,weighted_selection_score,pareto_optimal,recommended
2.0,8.5,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07603295298959252,0.28125349320084087,4.03085650045551,0.05063986674253176,0.08477471374578603,0.3680568987582986,0.47863247863247865,-0.021367521367521347,0.021367521367521347,0.7564102564102564,-0.04358974358974366,0.04358974358974366,0.9017094017094017,-0.04829059829059823,0.04829059829059823,0.03774928774928774,0.04829059829059823,223.0,452.0,606.0,307.0,143.0,346.2,389.5,False,False
2.0,8.75,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.0760482609281883,0.27880136482737644,4.005102996954015,0.05322086417443227,0.09380409116488692,0.37166349293171014,0.48717948717948717,-0.01282051282051283,0.01282051282051283,0.7735042735042735,-0.026495726495726513,0.026495726495726513,0.9017094017094017,-0.04829059829059823,0.04829059829059823,0.02920227920227919,0.04829059829059823,227.0,370.0,585.0,364.0,52.0,319.6,363.8333333333333,False,False
2.0,9.0,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07609073618577705,0.276771582125308,3.983030923149132,0.04337520800968075,0.09416121783227528,0.36150546089237673,0.5,0.0,0.0,0.7863247863247863,-0.013675213675213738,0.013675213675213738,0.905982905982906,-0.04401709401709397,0.04401709401709397,0.019230769230769235,0.04401709401709397,230.0,296.0,563.0,140.0,7.0,247.2,299.8333333333333,True,False
2.0,9.25,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07615958097379548,0.2751202680194377,3.9642053901638348,0.046566941649750136,0.09262981171424724,0.36507767512787614,0.5170940170940171,0.017094017094017144,0.017094017094017144,0.7948717948717948,-0.005128205128205221,0.005128205128205221,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.020655270655270692,0.03974358974358971,235.0,235.0,538.0,210.0,9.0,245.4,294.1666666666667,True,False
2.0,9.5,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07625397387075633,0.27380892459211137,3.9482501968667627,0.046373725106437245,0.0907371870837394,0.3684744489255027,0.5299145299145299,0.02991452991452992,0.02991452991452992,0.8034188034188035,0.0034188034188034067,0.0034188034188034067,0.9145299145299145,-0.035470085470085455,0.035470085470085455,0.022934472934472927,0.035470085470085455,243.0,184.0,523.0,206.0,15.0,234.2,282.3333333333333,False,False
2.0,9.75,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07637307583498845,0.2728036435510887,3.93483874730074,0.046201816080531664,0.09238854975579017,0.3433914031130141,0.5341880341880342,0.03418803418803418,0.03418803418803418,0.8162393162393162,0.01623931623931618,0.01623931623931618,0.9145299145299145,-0.035470085470085455,0.035470085470085455,0.028632478632478604,0.035470085470085455,257.0,147.0,501.0,203.0,49.0,231.4,276.3333333333333,False,False
2.0,10.0,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07651603564060808,0.27207445109585854,3.9236865544113932,0.04512725530046765,0.0902243129583281,0.3471064725642673,0.5427350427350427,0.042735042735042694,0.042735042735042694,0.8205128205128205,0.02051282051282044,0.02051282051282044,0.9188034188034188,-0.031196581196581197,0.031196581196581197,0.031481481481481444,0.042735042735042694,273.0,117.0,476.0,178.0,75.0,223.8,265.8333333333333,False,False
2.0,10.25,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07668199481420529,0.2715947612610916,3.914545022334764,0.044316295661788144,0.09028152553556924,0.32535765749471124,0.5512820512820513,0.05128205128205132,0.05128205128205132,0.8376068376068376,0.037606837606837584,0.037606837606837584,0.9188034188034188,-0.031196581196581197,0.031196581196581197,0.04002849002849004,0.05128205128205132,291.0,103.0,441.0,160.0,174.0,233.8,268.3333333333333,False,False
2.0,10.5,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07687009212466431,0.27134091736670446,3.9071962649374696,0.044993711009765416,0.09189551628484723,0.3292301681550569,0.5555555555555556,0.05555555555555558,0.05555555555555558,0.8418803418803419,0.04188034188034184,0.04188034188034184,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.040028490028489995,0.05555555555555558,307.0,92.0,416.0,175.0,170.0,232.0,262.6666666666667,False,False
2.0,10.75,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07707946766035015,0.2712918054640675,3.9014487686546455,0.04569180782300754,0.09059687721183422,0.332940967721293,0.5641025641025641,0.0641025641025641,0.0641025641025641,0.8504273504273504,0.05042735042735036,0.05042735042735036,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.04430199430199425,0.0641025641025641,330.0,90.0,389.0,189.0,204.0,240.4,265.1666666666667,False,False
2.0,11.0,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07730926651556644,0.2714285269564886,3.897133746674675,0.05068341343959977,0.0941402686079756,0.33649955095171535,0.5769230769230769,0.07692307692307687,0.07692307692307687,0.8589743589743589,0.058974358974358876,0.058974358974358876,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.051424501424501355,0.07692307692307687,357.0,96.0,371.0,310.0,258.0,278.4,293.8333333333333,False,False
2.0,11.25,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07755864210067479,0.27173412012553694,3.8941020619243756,0.04777032463376085,0.08881971968345849,0.3399147228115401,0.5897435897435898,0.08974358974358976,0.08974358974358976,0.8632478632478633,0.06324786324786325,0.06324786324786325,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.057122507122507105,0.08974358974358976,380.0,106.0,362.0,238.0,304.0,278.0,292.0,False,False
2.0,11.5,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07782675908650918,0.2721933222891104,3.892221620152458,0.046322594890067174,0.08718316548311943,0.343194655399081,0.6025641025641025,0.10256410256410253,0.10256410256410253,0.8717948717948718,0.07179487179487176,0.07179487179487176,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.0642450142450142,0.10256410256410253,412.0,121.0,353.0,204.0,360.0,290.0,300.5,False,False
2.0,11.75,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.0781127959927204,0.2727923658841593,3.8913751532155194,0.048893694250266906,0.08921161320261753,0.3463469399931234,0.6111111111111112,0.11111111111111116,0.11111111111111116,0.8803418803418803,0.08034188034188028,0.08034188034188028,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.06709401709401708,0.11111111111111116,438.0,146.0,347.0,262.0,383.0,315.2,320.5,False,False
2.0,12.0,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07841594743055072,0.2735188030057635,3.8914583275848087,0.05145941856432001,0.09182115091476414,0.3493786345832934,0.6239316239316239,0.12393162393162394,0.12393162393162394,0.8803418803418803,0.08034188034188028,0.08034188034188028,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.07136752136752134,0.12393162393162394,474.0,174.0,348.0,332.0,422.0,350.0,349.6666666666667,False,False
2.0,12.25,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07873542601250912,0.27436135391948335,3.892378124981031,0.06111077415245457,0.09608453940204172,0.33486903932443046,0.6324786324786325,0.13247863247863245,0.13247863247863245,0.8846153846153846,0.08461538461538454,0.08461538461538454,0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,0.07279202279202275,0.13247863247863245,508.0,204.0,354.0,524.0,435.0,405.0,396.5,False,False
2.0,12.5,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07907046394389074,0.2753097758521994,3.89405145156904,0.061327034524939955,0.09734732440713327,0.33796100845892596,0.6495726495726496,0.1495726495726496,0.1495726495726496,0.8931623931623932,0.09316239316239316,0.09316239316239316,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08190883190883191,0.1495726495726496,540.0,242.0,361.0,528.0,515.0,437.2,424.5,False,False
2.0,12.75,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07942031431360964,0.2763547490011466,3.8964039398111376,0.06323474012105698,0.09914154015760061,0.34094325273648285,0.6623931623931624,0.16239316239316237,0.16239316239316237,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.09045584045584047,0.16239316239316237,572.0,283.0,370.0,558.0,566.0,469.8,453.1666666666667,False,False
2.0,13.0,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.07978425210407797,0.27748777721444723,3.89936891327726,0.06532131539633897,0.10244001024381383,0.33106593413226093,0.6752136752136753,0.17521367521367526,0.17521367521367526,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.09472934472934476,0.17521367521367526,599.0,321.0,383.0,582.0,597.0,496.4,477.5,False,False
2.0,13.25,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.08016157494167574,0.27870110121451785,3.9028864897452267,0.06753495983245393,0.10435420506003582,0.33188911762461587,0.6752136752136753,0.17521367521367526,0.17521367521367526,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.09472934472934476,0.17521367521367526,625.0,366.0,395.0,607.0,597.0,518.0,497.5,False,False
2.0,13.5,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.08055160361061216,0.2799876225778375,3.9069028020304963,0.06740923683341452,0.10430956761842046,0.3326821224456648,0.6923076923076923,0.1923076923076923,0.1923076923076923,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.10042735042735045,0.1923076923076923,653.0,405.0,413.0,605.0,633.0,541.8,520.3333333333334,False,False
2.0,13.75,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.08095368235365834,0.28134083696592216,3.9113693193470978,0.06750667418652542,0.09817739227131676,0.3334465729377891,0.6965811965811965,0.19658119658119655,0.19658119658119655,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.10327635327635327,0.19658119658119655,673.0,453.0,429.0,606.0,647.0,561.6,539.5,False,False
2.0,14.0,234,-3.6021243231426063,11.313899106042696,8.246802533738382,11.850425546896401,0.08136717898335336,0.2827547753348588,3.916242254765174,0.07324642651577415,0.10310455970512622,0.33418397929651833,0.7008547008547008,0.2008547008547008,0.2008547008547008,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.10612535612535612,0.2008547008547008,689.0,491.0,447.0,675.0,665.0,593.4,569.0,False,False
2.25,7.0,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07713231513595574,0.30983750941291033,4.316850190465152,0.05458003625575718,0.085458275190752,0.382171533151594,0.41025641025641024,-0.08974358974358976,0.08974358974358976,0.6794871794871795,-0.12051282051282053,0.12051282051282053,0.8461538461538461,-0.10384615384615381,0.10384615384615381,0.1047008547008547,0.12051282051282053,338.0,705.0,722.0,399.0,653.0,563.4,589.8333333333334,False,False
2.25,7.25,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07695539961524289,0.3034016164637968,4.253529993073455,0.047136741204412705,0.07665502250547547,0.3593468354629506,0.4230769230769231,-0.07692307692307693,0.07692307692307693,0.6923076923076923,-0.10769230769230775,0.10769230769230775,0.8547008547008547,-0.0952991452991453,0.0952991452991453,0.09330484330484333,0.10769230769230775,319.0,678.0,714.0,223.0,591.0,505.0,539.8333333333334,False,False
2.25,7.5,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07681011535566469,0.2978434079205811,4.198696200894548,0.047408733302311275,0.07725361569614513,0.3637974100547816,0.4444444444444444,-0.05555555555555558,0.05555555555555558,0.7094017094017094,-0.09059829059829061,0.09059829059829061,0.8675213675213675,-0.08247863247863241,0.08247863247863241,0.0762108262108262,0.09059829059829061,302.0,650.0,702.0,232.0,464.0,470.0,508.6666666666667,False,False
2.25,7.75,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07669598941573068,0.2930559708655254,4.151198683992249,0.05026049441945159,0.08347248179456312,0.36798195840502707,0.452991452991453,-0.04700854700854701,0.04700854700854701,0.7222222222222222,-0.07777777777777783,0.07777777777777783,0.8760683760683761,-0.07393162393162389,0.07393162393162389,0.06623931623931624,0.07777777777777783,292.0,626.0,678.0,299.0,380.0,455.0,492.1666666666667,False,False
2.25,8.0,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07661245640064462,0.2889482194909422,4.110068729604088,0.048875854015305586,0.08338880473190359,0.3567075247563326,0.4658119658119658,-0.03418803418803418,0.03418803418803418,0.7307692307692307,-0.06923076923076932,0.06923076923076932,0.8846153846153846,-0.06538461538461537,0.06538461538461537,0.05626780626780629,0.06923076923076932,286.0,596.0,655.0,261.0,299.0,419.4,458.6666666666667,False,False
2.25,8.25,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07655887469858433,0.28544210510291157,4.074486152681519,0.049147509078614475,0.0811320686926325,0.36083316777411845,0.4658119658119658,-0.03418803418803418,0.03418803418803418,0.7435897435897436,-0.05641025641025643,0.05641025641025643,0.8931623931623932,-0.05683760683760675,0.05683760683760675,0.049145299145299116,0.05683760683760675,280.0,550.0,639.0,272.0,247.0,397.6,437.8333333333333,False,False
2.25,8.5,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07653454020159421,0.28247039048814754,4.043753124411021,0.05207985058206467,0.084286205924334,0.3647337892148709,0.4658119658119658,-0.03418803418803418,0.03418803418803418,0.7521367521367521,-0.047863247863247915,0.047863247863247915,0.9017094017094017,-0.04829059829059823,0.04829059829059823,0.04344729344729344,0.04829059829059823,275.0,486.0,616.0,339.0,197.0,382.6,421.5,False,False
2.25,8.75,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07653869800157705,0.2799748614774708,4.017273198825501,0.045959145985464855,0.08042959889510394,0.36842682168748064,0.47435897435897434,-0.02564102564102566,0.02564102564102566,0.7649572649572649,-0.03504273504273514,0.03504273504273514,0.905982905982906,-0.04401709401709397,0.04401709401709397,0.03490028490028493,0.04401709401709397,276.0,404.0,594.0,196.0,115.0,317.0,363.1666666666667,False,False
2.25,9.0,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07657055245004823,0.27790487971952504,3.9945343932822888,0.04107526299556301,0.07735988260315906,0.34125179101556957,0.48717948717948717,-0.01282051282051283,0.01282051282051283,0.7777777777777778,-0.022222222222222254,0.022222222222222254,0.905982905982906,-0.04401709401709397,0.04401709401709397,0.02635327635327635,0.04401709401709397,281.0,337.0,573.0,107.0,37.0,267.0,318.0,False,False
2.25,9.25,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07662927589046016,0.2762162036693772,3.975095453927582,0.04338448676703029,0.08966287513518348,0.34531738500438947,0.49572649572649574,-0.004273504273504258,0.004273504273504258,0.7905982905982906,-0.00940170940170948,0.00940170940170948,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.017806267806267817,0.03974358974358971,287.0,280.0,556.0,141.0,5.0,253.8,304.1666666666667,True,False
2.25,9.5,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07671401630667675,0.2748700218824468,3.958574640975191,0.045766688907041504,0.09473719181831901,0.3491855443872166,0.5085470085470085,0.008547008547008517,0.008547008547008517,0.8034188034188035,0.0034188034188034067,0.0034188034188034067,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.017236467236467212,0.03974358974358971,294.0,226.0,535.0,191.0,3.0,249.8,297.3333333333333,True,False
2.25,9.75,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07682390407679947,0.2738321555009738,3.9446405206686364,0.04729466341898212,0.09172836406799201,0.3528698843864761,0.5299145299145299,0.02991452991452992,0.02991452991452992,0.8162393162393162,0.01623931623931618,0.01623931623931618,0.9145299145299145,-0.035470085470085455,0.035470085470085455,0.027207977207977185,0.035470085470085455,303.0,185.0,519.0,227.0,38.0,254.4,298.5,False,False
2.25,10.0,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07695805797631038,0.2730723964680014,3.93300436521925,0.047320694195129936,0.09561097065063208,0.3302964695757046,0.5427350427350427,0.042735042735042694,0.042735042735042694,0.8247863247863247,0.0247863247863247,0.0247863247863247,0.9145299145299145,-0.035470085470085455,0.035470085470085455,0.03433048433048428,0.042735042735042694,320.0,157.0,497.0,230.0,101.0,261.0,300.3333333333333,False,False
2.25,10.25,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.0771155905376146,0.2725639553240228,3.923413848802683,0.046663029012190986,0.09139208646727595,0.3341658894091398,0.5427350427350427,0.042735042735042694,0.042735042735042694,0.8333333333333334,0.033333333333333326,0.033333333333333326,0.9230769230769231,-0.026923076923076827,0.026923076923076827,0.03433048433048428,0.042735042735042694,335.0,138.0,474.0,211.0,101.0,251.8,288.8333333333333,False,False
2.25,10.5,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07729561284398166,0.272282998029302,3.9156477940148906,0.04882805031801697,0.0939783026578514,0.3378688650423401,0.5598290598290598,0.05982905982905984,0.05982905982905984,0.8461538461538461,0.0461538461538461,0.0461538461538461,0.9230769230769231,-0.026923076923076827,0.026923076923076827,0.04430199430199425,0.05982905982905984,356.0,124.0,446.0,259.0,204.0,277.8,305.8333333333333,False,False
2.25,10.75,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07749723881394345,0.27220825554556877,3.9095117742212055,0.04875290925350223,0.09287164937595442,0.3414154898176944,0.5598290598290598,0.05982905982905984,0.05982905982905984,0.8461538461538461,0.0461538461538461,0.0461538461538461,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.04145299145299142,0.05982905982905984,374.0,122.0,425.0,256.0,182.0,271.8,297.3333333333333,False,False
2.25,11.0,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07771958901654777,0.27232069322484515,3.904834416763813,0.05032774171431536,0.09502681825312913,0.34481509635292573,0.5769230769230769,0.07692307692307687,0.07692307692307687,0.8547008547008547,0.05470085470085462,0.05470085470085462,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.04999999999999993,0.07692307692307687,400.0,128.0,403.0,301.0,249.0,296.2,314.0,False,False
2.25,11.25,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07796179404747687,0.27260322962806527,3.9014642828095956,0.04931224977376494,0.09602405941136369,0.3480763222333424,0.5897435897435898,0.08974358974358976,0.08974358974358976,0.8632478632478633,0.06324786324786325,0.06324786324786325,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.057122507122507105,0.08974358974358976,425.0,139.0,390.0,275.0,304.0,306.6,320.5,False,False
2.25,11.5,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07822299748983613,0.2730404964087702,3.8992672237878887,0.05556502432114282,0.10013095585421308,0.35120716969192245,0.6068376068376068,0.10683760683760679,0.10683760683760679,0.8717948717948718,0.07179487179487176,0.07179487179487176,0.9316239316239316,-0.01837606837606831,0.01837606837606831,0.06566951566951562,0.10683760683760679,448.0,156.0,381.0,422.0,370.0,355.4,359.6666666666667,False,False
2.25,11.75,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07850235848034068,0.27361863247966334,3.8981241334294485,0.05626891846908929,0.10159274528294615,0.35421505978844203,0.6153846153846154,0.11538461538461542,0.11538461538461542,0.8760683760683761,0.07606837606837602,0.07606837606837602,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.06709401709401708,0.11538461538461542,486.0,178.0,376.0,441.0,383.0,372.8,373.3333333333333,False,False
2.25,12.0,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07879905390072024,0.2743251069317135,3.897929029534708,0.058773542016220134,0.10319703855308134,0.3392275349518588,0.6196581196581197,0.11965811965811968,0.11965811965811968,0.8846153846153846,0.08461538461538454,0.08461538461538454,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.07136752136752134,0.11965811965811968,515.0,203.0,374.0,481.0,422.0,399.0,394.8333333333333,False,False
2.25,12.25,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07911228021461103,0.27514856617173533,3.898587411650157,0.056160502846464115,0.0978155940013298,0.3423087021693488,0.6282051282051282,0.1282051282051282,0.1282051282051282,0.8846153846153846,0.08461538461538454,0.08461538461538454,0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,0.07136752136752134,0.1282051282051282,546.0,237.0,378.0,436.0,422.0,403.8,399.5,False,False
2.25,12.5,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07944125497135911,0.2760787015418914,3.900014850486068,0.06404039410519778,0.10035094652634867,0.33724349756187727,0.6410256410256411,0.14102564102564108,0.14102564102564108,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.07763532763532761,0.14102564102564108,575.0,276.0,386.0,566.0,477.0,456.0,444.3333333333333,False,False
2.25,12.75,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.07978521799953989,0.277106134326653,3.9021357726802535,0.06681701464660672,0.10364861340117087,0.3379792646987751,0.6623931623931624,0.16239316239316237,0.16239316239316237,0.8931623931623932,0.09316239316239316,0.09316239316239316,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08618233618233617,0.16239316239316237,600.0,313.0,392.0,599.0,537.0,488.2,472.1666666666667,False,False
2.25,13.0,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.08014343231426231,0.2782223155726295,3.9048824107967013,0.06616757874072964,0.103035122868519,0.3386869872691656,0.6623931623931624,0.16239316239316237,0.16239316239316237,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.09045584045584047,0.16239316239316237,624.0,347.0,404.0,589.0,566.0,506.0,489.0,False,False
2.25,13.25,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.08051518476326597,0.27941943856985846,3.9081938935517666,0.06807014246962409,0.10457871507965083,0.3393682341623681,0.6794871794871795,0.17948717948717952,0.17948717948717952,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.09615384615384619,0.17948717948717952,650.0,390.0,420.0,615.0,606.0,536.2,516.8333333333334,False,False
2.25,13.5,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.08089978643732201,0.2806903621894055,3.9120154554230107,0.0691108397606467,0.10125121033797621,0.34002445971193307,0.6794871794871795,0.17948717948717952,0.17948717948717952,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.0975783475783476,0.17948717948717952,668.0,428.0,431.0,630.0,612.0,553.8,533.3333333333334,False,False
2.25,13.75,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.08129657287047684,0.2820285435568383,3.916297748204145,0.06712413703925493,0.10230422243148903,0.3406570139351193,0.688034188034188,0.18803418803418803,0.18803418803418803,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.10042735042735045,0.18803418803418803,686.0,468.0,448.0,603.0,633.0,567.6,547.6666666666666,False,False
2.25,14.0,234,-3.852124323142606,11.313899106042696,8.33051035642018,11.928794901586087,0.0817049040552498,0.2834279787763452,3.920996239871223,0.06986106696346002,0.10413260887330854,0.34126715169636146,0.7008547008547008,0.2008547008547008,0.2008547008547008,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.10612535612535612,0.2008547008547008,698.0,505.0,462.0,639.0,665.0,593.8,571.8333333333334,False,False
2.5,7.0,234,-4.102124323142606,11.313899106042696,8.42307956703727,12.011857057327877,0.07777424478111625,0.3116668825182976,4.33714164109343,0.05098051107051143,0.08153657147559193,0.35060588799892684,0.41452991452991456,-0.08547008547008544,0.08547008547008544,0.6666666666666666,-0.13333333333333341,0.13333333333333341,0.8461538461538461,-0.10384615384615381,0.10384615384615381,0.10754985754985756,0.13333333333333341,408.0,710.0,723.0,324.0,677.0,568.4,594.1666666666666,False,False
2.5,7.25,234,-4.102124323142606,11.313899106042696,8.42307956703727,12.011857057327877,0.07758194741834333,0.3051452972712287,4.27244616107889,0.0508453134522036,0.07852633867726395,0.35547090662850606,0.4188034188034188,-0.08119658119658119,0.08119658119658119,0.6837606837606838,-0.11623931623931627,0.11623931623931627,0.8504273504273504,-0.09957264957264955,0.09957264957264955,0.099002849002849,0.11623931623931627,384.0,688.0,717.0,316.0,624.0,545.8,574.3333333333334,False,False
2.5,7.5,234,-4.102124323142606,11.313899106042696,8.42307956703727,12.011857057327877,0.07742191621996233,0.29950945037302046,4.216372308997404,0.05073322678743662,0.07823231010326018,0.36003780061866303,0.4230769230769231,-0.07692307692307693,0.07692307692307693,0.7094017094017094,-0.09059829059829061,0.09059829059829061,0.8717948717948718,-0.07820512820512815,0.07820512820512815,0.0819088319088319,0.09059829059829061,365.0,663.0,707.0,313.0,514.0,512.4,544.8333333333334,False,False
2.5,7.75,234,-4.102124323142606,11.313899106042696,8.42307956703727,12.011857057327877,0.0772936769526694,0.29465136405501674,4.167752791476714,0.04896321515952023,0.07608019773204086,0.3643323465475914,0.44017094017094016,-0.05982905982905984,0.05982905982905984,0.7136752136752137,-0.08632478632478635,0.08632478632478635,0.8803418803418803,-0.06965811965811963,0.06965811965811963,0.07193732193732194,0.08632478632478635,355.0,638.0,688.0,263.0,432.0,475.2,510.6666666666667,False,False
2.5,8.0,234,-4.102124323142606,11.313899106042696,8.42307956703727,12.011857057327877,0.07719665375568044,0.2904790516867828,4.125604371491364,0.04714160380918277,0.07720340878241726,0.33398697110661313,0.46153846153846156,-0.038461538461538436,0.038461538461538436,0.7222222222222222,-0.07777777777777783,0.07777777777777783,0.8846153846153846,-0.06538461538461537,0.06538461538461537,0.060541310541310546,0.07777777777777783,346.0,607.0,669.0,224.0,335.0,436.2,475.0,False,False
2.5,8.25,234,-4.102124323142606,11.313899106042696,8.42307956703727,12.011857057327877,0.07713018745367299,0.2869137003126361,4.089094506485532,0.05069290933660312,0.08029334826837269,0.33872972733414297,0.4658119658119658,-0.03418803418803418,0.03418803418803418,0.7350427350427351,-0.06495726495726495,0.06495726495726495,0.8846153846153846,-0.06538461538461537,0.06538461538461537,0.05484330484330483,0.06538461538461537,337.0,572.0,647.0,311.0,281.0,429.6,465.8333333333333,False,False
2.5,8.5,234,-4.102124323142606,11.313899106042696,8.42307956703727,12.011857057327877,0.07709355110670339,0.2838874224726757,4.057514800269646,0.04931592999809796,0.07870254013108442,0.34321699540787687,0.4700854700854701,-0.02991452991452992,0.02991452991452992,0.7521367521367521,-0.047863247863247915,0.047863247863247915,0.8974358974358975,-0.05256410256410249,0.05256410256410249,0.04344729344729344,0.05256410256410249,332.0,511.0,623.0,276.0,197.0,387.8,427.0,False,False
